"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
8257.71,9.43608e+06,583.114,22.486,72.5701,1,0.003,0.0535,-0.00150017,-0.000900106
11987.3,1.92741e+07,881.067,-5.23799,92.4024,1,0.00305,0.0535,-0.00150017,-0.000900106
8690.55,9.54141e+06,559.793,-10.486,-17.902,1,0.0031,0.0535,-0.00150017,-0.000900106
4130.37,5.18243e+06,406.812,37.3183,-8.34164,1,0.00315,0.0535,-0.00150017,-0.000900106
2911.94,2.64342e+06,323.319,-10.4501,-45.5468,1,0.0032,0.0535,-0.00150017,-0.000900106
10039.8,1.28572e+07,507.259,-13.8142,-69.465,1,0.00325,0.0535,-0.00150017,-0.000900106
11687.8,1.77201e+07,791.982,23.9978,10.9666,1,0.0033,0.0535,-0.00150017,-0.000900106
3273.38,3.063e+06,379.836,42.3225,6.5331,1,0.00335,0.0535,-0.00150017,-0.000900106
1323.99,720034,257.67,28.712,-3.52272,1,0.0034,0.0535,-0.00150017,-0.000900106
4991.28,5.80275e+06,360.515,-16.4027,76.5111,1,0.00345,0.0535,-0.00150017,-0.000900106
10703.9,1.34354e+07,761.789,-35.2911,-22.2291,1,0.0035,0.0535,-0.00150017,-0.000900106
12738.9,2.4689e+07,813.512,-9.71046,-12.1181,1,0.00355,0.0535,-0.00150017,-0.000900106
11847.7,1.84393e+07,586.935,-65.9087,-45.8564,1,0.0036,0.0535,-0.00150017,-0.000900106
