"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
9507.78,1.07823e+07,658.524,6.88823,38.3697,1,0.003,0.0535,-0.000609989,0.00332633
3023.79,2.46224e+06,461.894,45.7888,27.5889,1,0.00305,0.0535,-0.000609989,0.00332633
1086.06,550057,239.095,-8.3897,18.9102,1,0.0031,0.0535,-0.000609989,0.00332633
4753.59,5.95747e+06,363.467,-67.3465,12.3005,1,0.00315,0.0535,-0.000609989,0.00332633
6349.44,7.34566e+06,472.578,-35.9776,-12.7165,1,0.0032,0.0535,-0.000609989,0.00332633
11602.4,1.76135e+07,643.351,48.1622,39.6305,1,0.00325,0.0535,-0.000609989,0.00332633
11856.4,1.85611e+07,742.775,3.79395,23.6328,1,0.0033,0.0535,-0.000609989,0.00332633
10678.9,1.37594e+07,295.383,-100.718,-22.3009,1,0.00335,0.0535,-0.000609989,0.00332633
4845.36,6.09639e+06,399.435,-13.1069,30.8445,1,0.0034,0.0535,-0.000609989,0.00332633
2634.48,1.83483e+06,334.759,36.6424,7.1455,1,0.00345,0.0535,-0.000609989,0.00332633
810.025,356240,216.668,20.4335,15.4273,1,0.0035,0.0535,-0.000609989,0.00332633
521.623,155183,183.578,6.9493,10.0966,1,0.00355,0.0535,-0.000609989,0.00332633
466.281,116673,159.042,1.38289,9.01057,1,0.0036,0.0535,-0.000609989,0.00332633
