"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
11827.5,1.86377e+07,768.162,-25.3976,84.302,1,0.003,0.0535001,0.000899996,-0.000599997
13504.3,3.20879e+07,988.878,-26.2201,12.285,1,0.00305,0.0535001,0.000899996,-0.000599997
12018.7,1.92521e+07,714.759,141.812,-58.8047,1,0.0031,0.0535001,0.000899996,-0.000599997
3474.89,3.6514e+06,224.792,4.31322,-79.4961,1,0.00315,0.0535001,0.000899996,-0.000599997
10299.4,1.24142e+07,696.998,-34.4857,-67.0621,1,0.0032,0.0535001,0.000899996,-0.000599997
14664.9,4.62512e+07,829.518,38.493,-58.0097,1,0.00325,0.0535001,0.000899996,-0.000599997
15238.6,5.3487e+07,992.886,110.431,31.905,1,0.0033,0.0535001,0.000899996,-0.000599997
10123.8,1.19928e+07,634.372,31.6765,11.7181,1,0.00335,0.0535001,0.000899996,-0.000599997
12869.3,2.57032e+07,881.384,44.5606,4.05839,1,0.0034,0.0535001,0.000899996,-0.000599997
8542.63,9.31545e+06,614.741,-33.4826,27.8335,1,0.00345,0.0535001,0.000899996,-0.000599997
6723.47,7.68445e+06,619.198,-18.493,2.54068,1,0.0035,0.0535001,0.000899996,-0.000599997
11602.9,1.73335e+07,741.247,-21.9444,7.27355,1,0.00355,0.0535001,0.000899996,-0.000599997
8015,8.92007e+06,451.649,-15.0032,16.675,1,0.0036,0.0535001,0.000899996,-0.000599997
