"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
3765.7,4.41233e+06,485.807,3.34848,4.92896,1,0.003,0.0535,0.00270688,0.000301198
9266.19,1.07355e+07,715.861,-4.02544,-5.50386,1,0.00305,0.0535,0.00270688,0.000301198
7598.58,8.58825e+06,490.341,-1.84497,45.1099,1,0.0031,0.0535,0.00270688,0.000301198
2154.59,1.37732e+06,240.835,-15.335,4.03932,1,0.00315,0.0535,0.00270688,0.000301198
2724.52,2.36692e+06,331.544,-15.6322,5.6526,1,0.0032,0.0535,0.00270688,0.000301198
1859.99,1.52863e+06,207.08,6.04966,-15.2995,1,0.00325,0.0535,0.00270688,0.000301198
9486.14,1.26853e+07,445.771,-3.69916,1.16385,1,0.0033,0.0535,0.00270688,0.000301198
12507.4,2.35155e+07,586.117,1.69036,-46.9163,1,0.00335,0.0535,0.00270688,0.000301198
7568.51,8.38796e+06,688.273,16.8834,8.55674,1,0.0034,0.0535,0.00270688,0.000301198
7161.02,8.06752e+06,657.997,20.265,51.8868,1,0.00345,0.0535,0.00270688,0.000301198
5372.26,6.50503e+06,560.803,7.82953,10.6866,1,0.0035,0.0535,0.00270688,0.000301198
11218,1.55204e+07,695.008,-13.2622,11.296,1,0.00355,0.0535,0.00270688,0.000301198
10877.2,1.39735e+07,596.767,25.3097,-7.34415,1,0.0036,0.0535,0.00270688,0.000301198
