"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
2071.92,1.26778e+06,172.563,14.1337,-4.77226,1,0.003,0.0535,0.00398712,-0.000314866
2848.19,2.12566e+06,220.886,13.8381,-4.42529,1,0.00305,0.0535,0.00398712,-0.000314866
3448.66,3.5608e+06,210.671,22.0455,49.4448,1,0.0031,0.0535,0.00398712,-0.000314866
2255.38,1.46045e+06,132.594,18.9733,22.9124,1,0.00315,0.0535,0.00398712,-0.000314866
591.554,203862,146.814,13.2636,3.1793,1,0.0032,0.0535,0.00398712,-0.000314866
789.997,342000,136.377,8.3365,9.60133,1,0.00325,0.0535,0.00398712,-0.000314866
817.463,361120,135.929,12.0949,-4.05374,1,0.0033,0.0535,0.00398712,-0.000314866
2616.93,1.79134e+06,132.469,5.65147,-10.7864,1,0.00335,0.0535,0.00398712,-0.000314866
3300.64,3.13764e+06,219.092,22.1974,4.16406,1,0.0034,0.0535,0.00398712,-0.000314866
3203.07,2.88088e+06,311.429,32.9543,-2.40164,1,0.00345,0.0535,0.00398712,-0.000314866
1682.57,976829,232.787,11.7021,-4.48505,1,0.0035,0.0535,0.00398712,-0.000314866
2509.15,1.86196e+06,158.245,-15.7861,-12.6352,1,0.00355,0.0535,0.00398712,-0.000314866
4030.2,4.84026e+06,199.708,15.7203,-0.616512,1,0.0036,0.0535,0.00398712,-0.000314866
