"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
1023.46,505407,148.837,-13.9165,-12.5853,1,0.003,0.0534403,-0.00266579,-0.00298105
3101.71,2.62717e+06,252.508,3.64452,-46.446,1,0.00305,0.0534403,-0.00266579,-0.00298105
1819.47,1.07298e+06,167.883,-9.54475,-4.83739,1,0.0031,0.0534403,-0.00266579,-0.00298105
3586.5,3.96471e+06,281.295,-59.216,16.4441,1,0.00315,0.0534403,-0.00266579,-0.00298105
3492.83,3.6891e+06,341.776,-41.375,-18.875,1,0.0032,0.0534403,-0.00266579,-0.00298105
3425.37,3.49179e+06,266.879,-16.404,-31.0436,1,0.00325,0.0534403,-0.00266579,-0.00298105
3314.59,3.17608e+06,291.359,0.288582,-42.4891,1,0.0033,0.0534403,-0.00266579,-0.00298105
2676.45,1.87053e+06,196.517,-11.0357,-7.88768,1,0.00335,0.0534403,-0.00266579,-0.00298105
1209.29,636303,228.266,-52.252,9.61702,1,0.0034,0.0534403,-0.00266579,-0.00298105
873.868,400383,190.327,-26.9006,-4.14443,1,0.00345,0.0534403,-0.00266579,-0.00298105
1231.38,651867,129.743,-3.14109,-17.2707,1,0.0035,0.0534403,-0.00266579,-0.00298105
3043.36,2.50115e+06,137.59,0.560143,-10.1738,1,0.00355,0.0534403,-0.00266579,-0.00298105
8763.32,9.53981e+06,300.549,-3.52896,-23.3175,1,0.0036,0.0534403,-0.00266579,-0.00298105
