"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
2470.98,1.77455e+06,264.155,10.5228,0.94967,1,0.003,0.0535,0.00358956,-9.33969e-07
3130.48,2.78329e+06,319.152,10.7004,0.793486,1,0.00305,0.0535,0.00358956,-9.33969e-07
4088.06,4.6208e+06,299.538,14.7189,67.8912,1,0.0031,0.0535,0.00358956,-9.33969e-07
1456.22,814641,155.257,9.80971,17.0395,1,0.00315,0.0535,0.00358956,-9.33969e-07
597.015,207663,172.394,11.0695,2.6881,1,0.0032,0.0535,0.00358956,-9.33969e-07
710.435,286616,163.682,8.28022,5.90107,1,0.00325,0.0535,0.00358956,-9.33969e-07
1020.58,505412,154.652,8.62849,-1.57455,1,0.0033,0.0535,0.00358956,-9.33969e-07
3760.63,4.11222e+06,167.68,1.96677,-15.2113,1,0.00335,0.0535,0.00358956,-9.33969e-07
3516.01,3.75689e+06,321.077,24.5355,-1.7268,1,0.0034,0.0535,0.00358956,-9.33969e-07
3625.29,4.03935e+06,383.696,26.7828,-6.75054,1,0.00345,0.0535,0.00358956,-9.33969e-07
2672.62,2.06827e+06,297.918,10.5978,-3.51176,1,0.0035,0.0535,0.00358956,-9.33969e-07
4848.92,5.44171e+06,325.07,-17.5924,2.86401,1,0.00355,0.0535,0.00358956,-9.33969e-07
7119.54,8.10831e+06,381.016,18.0999,-22.4208,1,0.0036,0.0535,0.00358956,-9.33969e-07
