"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
3274.14,3.10859e+06,165.525,15.0556,23.8168,1,0.003,0.0534899,0.00249744,0.0031238
1053.05,526252,158.4,5.86142,16.559,1,0.00305,0.0534899,0.00249744,0.0031238
1255.49,669710,158.07,-7.3742,27.8481,1,0.0031,0.0534899,0.00249744,0.0031238
1120.3,573624,122.245,16.5745,0.763093,1,0.00315,0.0534899,0.00249744,0.0031238
938.588,446022,162.138,18.4791,5.10649,1,0.0032,0.0534899,0.00249744,0.0031238
3955.55,4.74005e+06,201.475,16.6984,4.45064,1,0.00325,0.0534899,0.00249744,0.0031238
2960.78,2.32863e+06,178.284,0.679818,19.7296,1,0.0033,0.0534899,0.00249744,0.0031238
2947.34,2.30932e+06,89.073,-13.892,14.976,1,0.00335,0.0534899,0.00249744,0.0031238
4005.74,5.00581e+06,241.23,30.4596,7.78277,1,0.0034,0.0534899,0.00249744,0.0031238
6092.86,7.15593e+06,318.694,14.0087,26.4891,1,0.00345,0.0534899,0.00249744,0.0031238
1847.88,1.10728e+06,198.432,19.3998,6.45069,1,0.0035,0.0534899,0.00249744,0.0031238
4227.2,5.02529e+06,206.985,-18.7833,39.1815,1,0.00355,0.0534899,0.00249744,0.0031238
4202.3,4.86938e+06,156.892,11.9009,6.72413,1,0.0036,0.0534899,0.00249744,0.0031238
