"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
7066.38,7.92974e+06,319.411,17.9742,43.3694,1,0.003,0.0534972,-0.000910537,0.00389437
2570.05,1.72898e+06,359.074,29.8991,35.0532,1,0.00305,0.0534972,-0.000910537,0.00389437
856.747,388465,209.667,-2.77724,21.4586,1,0.0031,0.0534972,-0.000910537,0.00389437
3103.55,2.63115e+06,101.46,-24.0035,6.90113,1,0.00315,0.0534972,-0.000910537,0.00389437
2981.2,2.36688e+06,196.864,0.974751,7.77074,1,0.0032,0.0534972,-0.000910537,0.00389437
8005.33,8.74375e+06,331.759,25.4215,21.8886,1,0.00325,0.0534972,-0.000910537,0.00389437
9399.28,1.04011e+07,431.351,23.4374,28.4335,1,0.0033,0.0534972,-0.000910537,0.00389437
7266.43,8.09381e+06,130.934,-44.1789,-3.69172,1,0.00335,0.0534972,-0.000910537,0.00389437
3966.15,4.9455e+06,276.947,-32.6449,32.6986,1,0.0034,0.0534972,-0.000910537,0.00389437
2453.3,1.60811e+06,234.548,45.159,24.8588,1,0.00345,0.0534972,-0.000910537,0.00389437
741.021,307908,147.458,19.5645,19.8804,1,0.0035,0.0534972,-0.000910537,0.00389437
552.16,176439,139.836,7.23484,16.2885,1,0.00355,0.0534972,-0.000910537,0.00389437
482.947,128260,131.59,6.74,17.5072,1,0.0036,0.0534972,-0.000910537,0.00389437
