"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
11868,1.92095e+07,801.406,29.8764,48.9755,1,0.003,0.0535,-0.00120033,-0.00150043
12346.7,2.15029e+07,933.635,-64.8762,60.7547,1,0.00305,0.0535,-0.00120033,-0.00150043
10506.5,1.29046e+07,629.612,27.7778,32.7243,1,0.0031,0.0535,-0.00120033,-0.00150043
5712.43,6.82274e+06,455.791,22.0002,-75.0519,1,0.00315,0.0535,-0.00120033,-0.00150043
9820.04,1.32297e+07,605.776,-19.1761,-72.5806,1,0.0032,0.0535,-0.00120033,-0.00150043
12940.2,2.66468e+07,749.391,-30.9785,-33.676,1,0.00325,0.0535,-0.00120033,-0.00150043
12520.8,2.30524e+07,871.478,5.25089,30.9708,1,0.0033,0.0535,-0.00120033,-0.00150043
3433.9,3.51698e+06,416.531,23.6262,3.46107,1,0.00335,0.0535,-0.00120033,-0.00150043
1349.19,735419,259.818,12.931,-17.0075,1,0.0034,0.0535,-0.00120033,-0.00150043
3681.6,3.87166e+06,291.588,16.9681,53.3409,1,0.00345,0.0535,-0.00120033,-0.00150043
9247.76,1.02921e+07,656.755,-21.6724,-45.2646,1,0.0035,0.0535,-0.00120033,-0.00150043
11521.2,1.67422e+07,721.793,-1.4293,-6.38857,1,0.00355,0.0535,-0.00120033,-0.00150043
12139.6,2.01403e+07,615.188,-73.7264,-49.9102,1,0.0036,0.0535,-0.00120033,-0.00150043
