"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
7312.33,8.15986e+06,245.389,-38.6461,-1.60937,1,0.003,0.0535,-0.00213704,0.0033809
2008.32,1.2235e+06,253.833,21.493,34.5068,1,0.00305,0.0535,-0.00213704,0.0033809
995.426,485676,171.189,-11.5769,9.67795,1,0.0031,0.0535,-0.00213704,0.0033809
2519.07,1.78722e+06,48.0212,-7.33557,-9.64896,1,0.00315,0.0535,-0.00213704,0.0033809
1223.57,647818,153.909,-12.2404,6.32504,1,0.0032,0.0535,-0.00213704,0.0033809
3531.01,3.6986e+06,185.692,4.5453,14.7137,1,0.00325,0.0535,-0.00213704,0.0033809
6596.15,7.63991e+06,302.178,1.47941,14.1931,1,0.0033,0.0535,-0.00213704,0.0033809
3443.86,3.54779e+06,193.695,-43.5853,-13.7052,1,0.00335,0.0535,-0.00213704,0.0033809
2965.52,2.38671e+06,127.622,-45.1711,-20.0859,1,0.0034,0.0535,-0.00213704,0.0033809
2451.8,1.69069e+06,170.714,13.0589,14.3546,1,0.00345,0.0535,-0.00213704,0.0033809
770.91,328714,156.654,-1.10459,18.293,1,0.0035,0.0535,-0.00213704,0.0033809
574.984,192328,131.649,3.06613,19.2557,1,0.00355,0.0535,-0.00213704,0.0033809
566.355,186321,104.387,1.25544,14.4374,1,0.0036,0.0535,-0.00213704,0.0033809
