"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
2855.53,2.14394e+06,341.311,9.83178,2.92953,1,0.003,0.0535,0.00334058,-0.000915907
3402.26,3.44932e+06,411.139,5.9995,4.26956,1,0.00305,0.0535,0.00334058,-0.000915907
7202.29,8.17177e+06,445.218,40.1954,67.3225,1,0.0031,0.0535,0.00334058,-0.000915907
3235.22,2.97433e+06,263.097,16.414,35.1836,1,0.00315,0.0535,0.00334058,-0.000915907
756.136,318429,188.17,6.35204,1.05767,1,0.0032,0.0535,0.00334058,-0.000915907
2843.63,2.18566e+06,272.092,12.0934,-6.08007,1,0.00325,0.0535,0.00334058,-0.000915907
2537.59,2.51658e+06,219.575,-7.22347,-14.5871,1,0.0033,0.0535,0.00334058,-0.000915907
4879.97,5.38416e+06,207.114,-12.4528,-47.2548,1,0.00335,0.0535,0.00334058,-0.000915907
3699.74,4.25966e+06,351.834,16.4313,-7.07194,1,0.0034,0.0535,0.00334058,-0.000915907
3364.55,3.32619e+06,444.819,30.144,-11.1678,1,0.00345,0.0535,0.00334058,-0.000915907
2160.99,1.37034e+06,325.88,18.9238,1.61354,1,0.0035,0.0535,0.00334058,-0.000915907
3123.08,2.74871e+06,269.152,-19.4814,-37.442,1,0.00355,0.0535,0.00334058,-0.000915907
3701.8,4.06184e+06,253.974,-0.908175,-3.06749,1,0.0036,0.0535,0.00334058,-0.000915907
