"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
12891.9,2.59532e+07,892.396,19.6906,-30.3469,1,0.003,0.0535001,-0.000299998,-0.000899996
12081.4,1.96654e+07,829.848,24.7307,-126.127,1,0.00305,0.0535001,-0.000299998,-0.000899996
11292,1.54973e+07,641.777,103.39,-121.927,1,0.0031,0.0535001,-0.000299998,-0.000899996
9440.82,1.04739e+07,557.883,-17.4773,-62.0556,1,0.00315,0.0535001,-0.000299998,-0.000899996
13351.7,3.08268e+07,884.003,12.7931,-66.7612,1,0.0032,0.0535001,-0.000299998,-0.000899996
13833.7,3.58471e+07,784.79,-11.142,40.1483,1,0.00325,0.0535001,-0.000299998,-0.000899996
14061.6,3.86348e+07,957.873,32.2279,80.7167,1,0.0033,0.0535001,-0.000299998,-0.000899996
3909.37,4.75577e+06,424.795,34.7378,2.60776,1,0.00335,0.0535001,-0.000299998,-0.000899996
3785.25,3.7897e+06,353.145,-5.17408,-17.8213,1,0.0034,0.0535001,-0.000299998,-0.000899996
11022.6,1.44692e+07,786.131,20.7096,-21.5465,1,0.00345,0.0535001,-0.000299998,-0.000899996
6719.08,7.6742e+06,572.684,-63.3405,-14.6656,1,0.0035,0.0535001,-0.000299998,-0.000899996
10647.3,1.355e+07,621.418,-27.8326,12.9749,1,0.00355,0.0535001,-0.000299998,-0.000899996
10929.9,1.42045e+07,563.597,-51.9111,-13.6653,1,0.0036,0.0535001,-0.000299998,-0.000899996
