"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
503.919,142859,147.755,-2.8863,-0.950375,1,0.003,0.0535,-0.00273937,-0.00182577
3711.69,4.11763e+06,348.925,7.42769,-44.5889,1,0.00305,0.0535,-0.00273937,-0.00182577
2144.11,1.49674e+06,278.183,-7.65278,8.531,1,0.0031,0.0535,-0.00273937,-0.00182577
3576.29,3.90893e+06,279.182,11.1272,66.9219,1,0.00315,0.0535,-0.00273937,-0.00182577
3527,3.77626e+06,449.488,-61.012,7.20531,1,0.0032,0.0535,-0.00273937,-0.00182577
3474.74,3.64021e+06,309.652,-28.6702,-31.2703,1,0.00325,0.0535,-0.00273937,-0.00182577
2940.54,2.66498e+06,287.851,-8.71038,-34.5466,1,0.0033,0.0535,-0.00273937,-0.00182577
2548.19,1.83627e+06,297.026,-3.98861,-2.29009,1,0.00335,0.0535,-0.00273937,-0.00182577
1569.74,893042,287.782,-7.33784,34.1292,1,0.0034,0.0535,-0.00273937,-0.00182577
713.96,289070,195.685,10.0516,-5.38817,1,0.00345,0.0535,-0.00273937,-0.00182577
4368.87,4.95727e+06,314.191,10.1198,-22.3341,1,0.0035,0.0535,-0.00273937,-0.00182577
9068.86,1.1145e+07,555.683,-14.4876,-12.1445,1,0.00355,0.0535,-0.00273937,-0.00182577
12477.3,2.26345e+07,621.059,-45.9733,-7.79817,1,0.0036,0.0535,-0.00273937,-0.00182577
