"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
2825.65,2.08571e+06,136.32,7.20513,-19.8232,1,0.003,0.0534956,0.00325381,-0.00232578
1662.04,959350,192.641,13.8801,-16.953,1,0.00305,0.0534956,0.00325381,-0.00232578
2976.81,2.35739e+06,75.1678,1.00065,7.96092,1,0.0031,0.0534956,0.00325381,-0.00232578
3246.7,2.98901e+06,153.243,23.8491,6.50857,1,0.00315,0.0534956,0.00325381,-0.00232578
2824.13,2.08302e+06,191.73,6.293,-14.1873,1,0.0032,0.0534956,0.00325381,-0.00232578
3158.74,2.76619e+06,163.978,-3.0629,-24.4859,1,0.00325,0.0534956,0.00325381,-0.00232578
2321.13,1.4799e+06,137.846,-4.68549,-19.6252,1,0.0033,0.0534956,0.00325381,-0.00232578
2791.83,2.02578e+06,96.4977,-12.5835,-27.0841,1,0.00335,0.0534956,0.00325381,-0.00232578
3130.72,2.69568e+06,129.978,0.573801,-22.5445,1,0.0034,0.0534956,0.00325381,-0.00232578
2172.69,1.34554e+06,208.555,-2.73027,-35.9398,1,0.00345,0.0534956,0.00325381,-0.00232578
1046.33,521518,155.862,7.81221,-18.0656,1,0.0035,0.0534956,0.00325381,-0.00232578
700.075,279405,144.384,10.7523,-14.0088,1,0.00355,0.0534956,0.00325381,-0.00232578
666.885,256301,110.033,7.50611,-12.7466,1,0.0036,0.0534956,0.00325381,-0.00232578
