"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
3548.51,3.84739e+06,382.739,-16.5543,22.3682,1,0.003,0.0535,-0.00240254,0.000300471
8228.4,9.07901e+06,619.267,-27.5966,41.9295,1,0.00305,0.0535,-0.00240254,0.000300471
2956.01,2.38868e+06,411.235,-39.6225,0.54996,1,0.0031,0.0535,-0.00240254,0.000300471
2172.59,1.47837e+06,240.504,10.2441,22.5776,1,0.00315,0.0535,-0.00240254,0.000300471
1193.66,626714,253.552,-4.54488,-11.6867,1,0.0032,0.0535,-0.00240254,0.000300471
612.112,218173,174.713,9.77584,-4.21202,1,0.00325,0.0535,-0.00240254,0.000300471
6900.43,7.87273e+06,474.744,-12.0452,26.342,1,0.0033,0.0535,-0.00240254,0.000300471
3372.97,3.35257e+06,375.046,29.3385,-76.6753,1,0.00335,0.0535,-0.00240254,0.000300471
1355.53,740679,244.922,19.6687,-1.30092,1,0.0034,0.0535,-0.00240254,0.000300471
5699.78,6.77474e+06,401.595,-41.3233,7.31085,1,0.00345,0.0535,-0.00240254,0.000300471
8657.31,9.90136e+06,586.356,7.21529,64.8673,1,0.0035,0.0535,-0.00240254,0.000300471
9477.88,1.07347e+07,633.883,-40.8248,17.3325,1,0.00355,0.0535,-0.00240254,0.000300471
10863.4,1.40396e+07,578.698,4.18409,19.7658,1,0.0036,0.0535,-0.00240254,0.000300471
