"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
11414.7,1.61381e+07,776.98,-34.4525,59.0787,1,0.003,0.0535001,-0.0009,0.0009
9196.35,1.02387e+07,703.539,-100.214,-17.882,1,0.00305,0.0535001,-0.0009,0.0009
2289.89,1.50641e+06,352.109,4.70917,-50.4694,1,0.0031,0.0535001,-0.0009,0.0009
3812.64,4.24375e+06,332.188,22.3407,16.3188,1,0.00315,0.0535001,-0.0009,0.0009
8629.78,9.56678e+06,606.57,22.1849,5.99278,1,0.0032,0.0535001,-0.0009,0.0009
13202.7,2.92467e+07,765.42,61.4317,-11.4179,1,0.00325,0.0535001,-0.0009,0.0009
13177.8,2.87654e+07,885.728,68.4687,-32.454,1,0.0033,0.0535001,-0.0009,0.0009
4829.21,5.96194e+06,452.438,7.40595,1.18091,1,0.00335,0.0535001,-0.0009,0.0009
7990.35,9.27272e+06,486.693,-47.1667,103.505,1,0.0034,0.0535001,-0.0009,0.0009
10446.3,1.31018e+07,781.883,-28.7103,-11.0485,1,0.00345,0.0535001,-0.0009,0.0009
7312.59,8.19508e+06,569.786,70.2741,-6.92311,1,0.0035,0.0535001,-0.0009,0.0009
5978.09,6.82636e+06,458.497,0.312013,-8.55723,1,0.00355,0.0535001,-0.0009,0.0009
3272.79,3.12439e+06,283.836,5.92553,-23.2218,1,0.0036,0.0535001,-0.0009,0.0009
