"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
5338.05,6.31684e+06,421.728,11.5501,65.3994,1,0.003,0.0535,-0.00180068,-0.000900369
10988.1,1.46446e+07,780.356,-5.6823,87.3018,1,0.00305,0.0535,-0.00180068,-0.000900369
7189.58,8.06608e+06,522.2,-20.9621,-6.21141,1,0.0031,0.0535,-0.00180068,-0.000900369
3792.06,4.52446e+06,374.299,50.4491,14.7863,1,0.00315,0.0535,-0.00180068,-0.000900369
2346.36,1.53487e+06,334.01,-6.16112,-34.2664,1,0.0032,0.0535,-0.00180068,-0.000900369
6855.49,7.87157e+06,343.305,-21.1512,-66.9784,1,0.00325,0.0535,-0.00180068,-0.000900369
10120.1,1.24599e+07,675.447,26.9169,-8.92481,1,0.0033,0.0535,-0.00180068,-0.000900369
3199.85,2.86976e+06,372.173,31.6208,18.5508,1,0.00335,0.0535,-0.00180068,-0.000900369
1525.99,867706,280.522,39.8121,-1.44422,1,0.0034,0.0535,-0.00180068,-0.000900369
3599.57,3.8657e+06,262.87,1.42356,46.5399,1,0.00345,0.0535,-0.00180068,-0.000900369
11263.4,1.53962e+07,799.152,-37.4766,-11.6093,1,0.0035,0.0535,-0.00180068,-0.000900369
12986.1,2.67762e+07,842.726,-22.2491,-17.528,1,0.00355,0.0535,-0.00180068,-0.000900369
12085.8,1.99e+07,601.446,-62.8541,-37.6656,1,0.0036,0.0535,-0.00180068,-0.000900369
