"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
9169.56,1.05937e+07,410.061,17.6274,-8.00708,1,0.003,0.0535,-0.00091649,-0.00334047
3609.73,3.83403e+06,357.462,3.01743,-11.4976,1,0.00305,0.0535,-0.00091649,-0.00334047
6222.13,7.20369e+06,355.59,-36.5949,24.9239,1,0.0031,0.0535,-0.00091649,-0.00334047
6472.56,7.45951e+06,467.306,-9.63389,-62.8512,1,0.00315,0.0535,-0.00091649,-0.00334047
7285.93,8.18228e+06,596.549,17.8993,-42.8076,1,0.0032,0.0535,-0.00091649,-0.00334047
10001.8,1.21385e+07,570.534,35.3119,-34.6864,1,0.00325,0.0535,-0.00091649,-0.00334047
9433.28,1.09549e+07,563.627,24.1091,-15.6808,1,0.0033,0.0535,-0.00091649,-0.00334047
3687.67,4.23618e+06,413.476,-86.8176,-2.07317,1,0.00335,0.0535,-0.00091649,-0.00334047
2632.35,1.86046e+06,355.637,-60.2645,7.24151,1,0.0034,0.0535,-0.00091649,-0.00334047
825.31,366582,230.709,0.149567,-15.9041,1,0.00345,0.0535,-0.00091649,-0.00334047
2245.04,1.62551e+06,211.654,37.4606,-11.7814,1,0.0035,0.0535,-0.00091649,-0.00334047
2900.09,2.65026e+06,286.962,18.1188,-7.42603,1,0.00355,0.0535,-0.00091649,-0.00334047
6018.04,7.05712e+06,339.977,36.1301,-0.74733,1,0.0036,0.0535,-0.00091649,-0.00334047
