"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
844.452,379995,152.279,0.988588,18.0188,1,0.003,0.0535001,0.00305497,0.00212675
1163.69,604514,184.7,-3.74069,21.0812,1,0.00305,0.0535001,0.00305497,0.00212675
2595.83,1.91274e+06,278.961,-12.0291,50.1752,1,0.0031,0.0535001,0.00305497,0.00212675
754.843,317529,145.741,10.0216,4.14652,1,0.00315,0.0535001,0.00305497,0.00212675
658.771,250653,144.843,4.48692,6.74175,1,0.0032,0.0535001,0.00305497,0.00212675
2227.97,1.55816e+06,177.764,8.96965,1.55921,1,0.00325,0.0535001,0.00305497,0.00212675
2093.78,1.47952e+06,174.798,2.74027,11.344,1,0.0033,0.0535001,0.00305497,0.00212675
2602.27,2.34626e+06,126.741,-6.74474,16.2547,1,0.00335,0.0535001,0.00305497,0.00212675
4612.06,5.63937e+06,379.79,21.0791,7.81185,1,0.0034,0.0535001,0.00305497,0.00212675
6951.99,7.88076e+06,468.597,27.2153,26.2832,1,0.00345,0.0535001,0.00305497,0.00212675
3245.66,3.09674e+06,249.3,14.4805,-5.39383,1,0.0035,0.0535001,0.00305497,0.00212675
8400.49,9.41676e+06,481.705,-9.06402,79.6928,1,0.00355,0.0535001,0.00305497,0.00212675
8656,1.00662e+07,379.444,14.1619,9.1394,1,0.0036,0.0535001,0.00305497,0.00212675
