"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
10240.1,1.23222e+07,626.936,-34.8566,94.7408,1,0.003,0.0535,-0.00150101,0.00150099
5574.97,6.7183e+06,561.779,-76.2841,24.4185,1,0.00305,0.0535,-0.00150101,0.00150099
1325.36,718265,302.468,28.7252,-22.3732,1,0.0031,0.0535,-0.00150101,0.00150099
2030.58,1.23588e+06,239.231,37.4194,24.8592,1,0.00315,0.0535,-0.00150101,0.00150099
7528.38,8.48596e+06,643.371,26.3562,-53.4725,1,0.0032,0.0535,-0.00150101,0.00150099
11574.3,1.78623e+07,655.657,12.2829,44.6611,1,0.00325,0.0535,-0.00150101,0.00150099
13183.6,2.89004e+07,915.518,8.46819,-42.3542,1,0.0033,0.0535,-0.00150101,0.00150099
6666.83,7.62938e+06,513.246,-37.4188,-56.7593,1,0.00335,0.0535,-0.00150101,0.00150099
5092.57,5.8376e+06,395.522,-38.6649,78.5963,1,0.0034,0.0535,-0.00150101,0.00150099
9702.75,1.12728e+07,741.029,-48.9124,50.9137,1,0.00345,0.0535,-0.00150101,0.00150099
3632.52,4.00116e+06,280.357,38.2634,11.223,1,0.0035,0.0535,-0.00150101,0.00150099
3017.37,2.52372e+06,331.619,-0.480749,2.12783,1,0.00355,0.0535,-0.00150101,0.00150099
2541.05,1.93581e+06,247.76,-0.411349,-5.35987,1,0.0036,0.0535,-0.00150101,0.00150099
