"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
3136.11,2.80794e+06,341.132,-3.21886,7.78381,1,0.003,0.0535,0.00241569,0.0015095
4158.8,4.56992e+06,465.598,-19.9348,17.5229,1,0.00305,0.0535,0.00241569,0.0015095
4606.61,5.72811e+06,454.572,-15.9108,69.7993,1,0.0031,0.0535,0.00241569,0.0015095
652.187,246069,178.684,5.70846,-26.7994,1,0.00315,0.0535,0.00241569,0.0015095
707.159,284337,195.175,-1.63923,-0.821269,1,0.0032,0.0535,0.00241569,0.0015095
3946.76,4.39316e+06,300.752,3.07265,9.9885,1,0.00325,0.0535,0.00241569,0.0015095
9788.73,1.32451e+07,447.93,-10.2692,45.382,1,0.0033,0.0535,0.00241569,0.0015095
12125,2.14949e+07,506.101,-16.6351,-12.6134,1,0.00335,0.0535,0.00241569,0.0015095
8916.87,9.81597e+06,742.225,14.8564,-27.8737,1,0.0034,0.0535,0.00241569,0.0015095
9765.63,1.10656e+07,752.945,33.2201,89.3977,1,0.00345,0.0535,0.00241569,0.0015095
8845.51,9.78919e+06,683.771,26.7451,34.6273,1,0.0035,0.0535,0.00241569,0.0015095
11603.7,1.71661e+07,740.381,70.2604,46.7606,1,0.00355,0.0535,0.00241569,0.0015095
12498.5,2.26092e+07,674.032,45.6852,20.5037,1,0.0036,0.0535,0.00241569,0.0015095
