"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
9924.11,1.14131e+07,709.36,-62.4959,22.713,1,0.003,0.0535001,-0.00212724,0.00243137
3062.08,2.62958e+06,346.567,34.1648,41.5299,1,0.00305,0.0535001,-0.00212724,0.00243137
1199.19,629192,307.997,-1.26187,5.77959,1,0.0031,0.0535001,-0.00212724,0.00243137
3383.42,3.37617e+06,232.749,-15.7337,-30.913,1,0.00315,0.0535001,-0.00212724,0.00243137
2769.15,2.99033e+06,326.912,-1.77866,-4.40325,1,0.0032,0.0535001,-0.00212724,0.00243137
7279.99,8.28806e+06,507.44,12.3611,33.9017,1,0.00325,0.0535001,-0.00212724,0.00243137
10463.2,1.3819e+07,654.144,6.33875,10.7659,1,0.0033,0.0535001,-0.00212724,0.00243137
4744.37,5.70474e+06,407.167,-71.3854,-55.1996,1,0.00335,0.0535001,-0.00212724,0.00243137
2953.49,2.3295e+06,326.928,-42.145,-16.1927,1,0.0034,0.0535001,-0.00212724,0.00243137
4673.72,5.7381e+06,523.21,-5.26229,45.0266,1,0.00345,0.0535001,-0.00212724,0.00243137
682.412,267110,203.332,12.3556,28.2651,1,0.0035,0.0535001,-0.00212724,0.00243137
957.132,459642,197.057,18.767,22.8832,1,0.00355,0.0535001,-0.00212724,0.00243137
805.318,352875,170.675,14.0001,16.2884,1,0.0036,0.0535001,-0.00212724,0.00243137
