"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
3456.34,3.5866e+06,372.669,-15.5945,-9.35219,1,0.003,0.0535,-0.00331797,0.000304182
644.783,240915,187.336,-18.8773,17.8583,1,0.00305,0.0535,-0.00331797,0.000304182
2169.8,1.58395e+06,310.167,0.929191,42.08,1,0.0031,0.0535,-0.00331797,0.000304182
776.081,332313,172.52,1.36347,-2.80833,1,0.00315,0.0535,-0.00331797,0.000304182
915.812,430469,208.858,0.0957186,10.3601,1,0.0032,0.0535,-0.00331797,0.000304182
583.213,198056,161.535,2.08173,-7.64724,1,0.00325,0.0535,-0.00331797,0.000304182
2159.76,1.60555e+06,224.786,-16.5434,-2.67274,1,0.0033,0.0535,-0.00331797,0.000304182
1768.95,1.07084e+06,196.079,-5.98183,-3.1732,1,0.00335,0.0535,-0.00331797,0.000304182
1707.5,992856,303.258,3.74556,-54.6476,1,0.0034,0.0535,-0.00331797,0.000304182
1288.13,693385,197.819,-0.329235,-14.5597,1,0.00345,0.0535,-0.00331797,0.000304182
1271.53,742279,193.957,-5.94951,19.8571,1,0.0035,0.0535,-0.00331797,0.000304182
5467.12,6.46439e+06,427.02,4.82703,62.4725,1,0.00355,0.0535,-0.00331797,0.000304182
10152.2,1.24431e+07,467.709,-1.25813,45.6952,1,0.0036,0.0535,-0.00331797,0.000304182
