"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
2569.57,1.93375e+06,297.033,-3.10818,12.2094,1,0.003,0.0535,0.00242333,0.00181673
2684.8,2.1781e+06,376.793,-21.0381,17.6118,1,0.00305,0.0535,0.00242333,0.00181673
3867.8,4.58595e+06,435.925,-20.5358,72.2284,1,0.0031,0.0535,0.00242333,0.00181673
851.972,386034,187.224,10.6394,-25.5715,1,0.00315,0.0535,0.00242333,0.00181673
806.297,353641,211.79,-0.559192,-1.99928,1,0.0032,0.0535,0.00242333,0.00181673
4327.96,5.05171e+06,344.867,2.80256,7.76447,1,0.00325,0.0535,0.00242333,0.00181673
8119.38,9.7468e+06,377.686,-14.2118,36.9524,1,0.0033,0.0535,0.00242333,0.00181673
10812,1.58038e+07,405.703,-21.9703,0.155608,1,0.00335,0.0535,0.00242333,0.00181673
8775.76,9.66103e+06,723.117,29.5748,-29.1421,1,0.0034,0.0535,0.00242333,0.00181673
9757.99,1.1053e+07,752.664,22.6597,95.3188,1,0.00345,0.0535,0.00242333,0.00181673
8197.98,9.10256e+06,655.763,29.578,18.3177,1,0.0035,0.0535,0.00242333,0.00181673
10638.2,1.33685e+07,686.627,53.3214,53.8474,1,0.00355,0.0535,0.00242333,0.00181673
12390.1,2.18722e+07,673.355,28.9441,16.8122,1,0.0036,0.0535,0.00242333,0.00181673
