"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
2768.46,1.99734e+06,323.41,6.66268,4.80982,1,0.003,0.0535,0.00304958,-0.00152451
3317.78,3.24118e+06,389.159,3.36796,0.812966,1,0.00305,0.0535,0.00304958,-0.00152451
7811.81,8.96337e+06,462.937,45.1618,47.328,1,0.0031,0.0535,0.00304958,-0.00152451
3721.31,4.30856e+06,361.565,30.9732,27.4547,1,0.00315,0.0535,0.00304958,-0.00152451
2774.17,2.7304e+06,306.681,3.76535,-10.6019,1,0.0032,0.0535,0.00304958,-0.00152451
3508.26,3.73364e+06,353.201,2.66135,-16.2971,1,0.00325,0.0535,0.00304958,-0.00152451
3458.8,3.59177e+06,254.823,-10.5646,-14.0568,1,0.0033,0.0535,0.00304958,-0.00152451
5551.16,6.41676e+06,238.789,-30.3647,-59.8,1,0.00335,0.0535,0.00304958,-0.00152451
4187.2,5.16597e+06,396.153,23.6151,-4.32456,1,0.0034,0.0535,0.00304958,-0.00152451
3046.31,2.51941e+06,410.038,20.2314,-19.0796,1,0.00345,0.0535,0.00304958,-0.00152451
1753.98,1.03739e+06,294.058,25.5731,0.189461,1,0.0035,0.0535,0.00304958,-0.00152451
1726.98,1.04589e+06,261.098,-4.43362,-9.60635,1,0.00355,0.0535,0.00304958,-0.00152451
1965.95,1.42471e+06,209.472,-2.01036,-6.48335,1,0.0036,0.0535,0.00304958,-0.00152451
