"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
3534.21,3.75509e+06,152.176,4.38699,-5.46665,1,0.003,0.0535,-0.00182458,-0.00334672
2893.48,2.27126e+06,261.853,20.7096,-25.749,1,0.00305,0.0535,-0.00182458,-0.00334672
2799.06,2.34624e+06,102.892,0.0829697,4.71985,1,0.0031,0.0535,-0.00182458,-0.00334672
3911.48,4.45346e+06,298.072,-45.6275,0.925753,1,0.00315,0.0535,-0.00182458,-0.00334672
4384.83,4.87905e+06,368.353,4.86352,-29.7681,1,0.0032,0.0535,-0.00182458,-0.00334672
4437.16,5.00142e+06,290.112,7.95788,-19.4988,1,0.00325,0.0535,-0.00182458,-0.00334672
3696.78,3.94654e+06,255.846,11.6142,-14.0344,1,0.0033,0.0535,-0.00182458,-0.00334672
2977.71,2.45857e+06,229.812,-28.4775,6.73201,1,0.00335,0.0535,-0.00182458,-0.00334672
1437.11,798652,225.366,-37.6285,6.8721,1,0.0034,0.0535,-0.00182458,-0.00334672
759.381,320688,172.643,-21.7222,3.97554,1,0.00345,0.0535,-0.00182458,-0.00334672
1260.85,673526,128.953,8.95206,-14.7388,1,0.0035,0.0535,-0.00182458,-0.00334672
2533.42,1.96129e+06,141.554,15.3396,-8.04317,1,0.00355,0.0535,-0.00182458,-0.00334672
5951.45,6.86649e+06,252.869,14.7866,-17.2665,1,0.0036,0.0535,-0.00182458,-0.00334672
