"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
3875.02,4.70625e+06,435.886,-3.03768,13.5,1,0.003,0.0535,0.00152412,0.00304983
2316.8,1.48058e+06,394.003,3.64549,0.746467,1,0.00305,0.0535,0.00152412,0.00304983
960.033,460733,212.284,-24.2214,8.90741,1,0.0031,0.0535,0.00152412,0.00304983
4231.81,4.82734e+06,309.233,3.86026,4.61429,1,0.00315,0.0535,0.00152412,0.00304983
4612.08,5.32923e+06,442.322,-22.7822,7.59168,1,0.0032,0.0535,0.00152412,0.00304983
10783.5,1.39981e+07,584.301,48.5359,-18.8264,1,0.00325,0.0535,0.00152412,0.00304983
6331.27,7.33437e+06,403.003,-26.2624,22.9277,1,0.0033,0.0535,0.00152412,0.00304983
9523.08,1.22513e+07,333.516,-63.1923,36.3039,1,0.00335,0.0535,0.00152412,0.00304983
6983.56,7.89689e+06,515.708,-8.43592,23.9204,1,0.0034,0.0535,0.00152412,0.00304983
8364.91,9.30569e+06,614.673,-52.4186,17.7569,1,0.00345,0.0535,0.00152412,0.00304983
1896.33,1.17313e+06,284.939,9.20805,-0.624026,1,0.0035,0.0535,0.00152412,0.00304983
3914.89,4.56301e+06,271.52,-57.2352,0.499673,1,0.00355,0.0535,0.00152412,0.00304983
4782.79,5.52338e+06,276.966,-9.25993,-1.26798,1,0.0036,0.0535,0.00152412,0.00304983
