"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
4150.38,5.23247e+06,460.37,-9.8828,29.3374,1,0.003,0.0535,0.00121657,0.00303886
2534.38,1.69923e+06,429.734,6.53663,1.65793,1,0.00305,0.0535,0.00121657,0.00303886
986.279,479220,223.753,-24.8059,-5.06971,1,0.0031,0.0535,0.00121657,0.00303886
5870.27,6.82664e+06,425.863,-22.4089,25.5634,1,0.00315,0.0535,0.00121657,0.00303886
6312.67,7.31491e+06,512.005,-13.1776,-2.93655,1,0.0032,0.0535,0.00121657,0.00303886
11756.9,1.79805e+07,660.376,59.2854,-14.3883,1,0.00325,0.0535,0.00121657,0.00303886
8532.58,9.69062e+06,478.227,-40.4947,22.0972,1,0.0033,0.0535,0.00121657,0.00303886
11424.2,1.79187e+07,443.474,-87.8711,41.8043,1,0.00335,0.0535,0.00121657,0.00303886
7798.09,8.63591e+06,537.729,-8.27236,23.5285,1,0.0034,0.0535,0.00121657,0.00303886
8026.11,8.96525e+06,613.039,-61.0934,-4.20186,1,0.00345,0.0535,0.00121657,0.00303886
1918.03,1.18922e+06,291.991,10.633,-0.123373,1,0.0035,0.0535,0.00121657,0.00303886
3579.72,3.89511e+06,274.441,-52.0944,-7.62591,1,0.00355,0.0535,0.00121657,0.00303886
4464.03,5.17324e+06,297.187,-9.60959,-1.59493,1,0.0036,0.0535,0.00121657,0.00303886
