"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
1358.24,741226,144.084,11.7827,-5.14838,1,0.003,0.0534974,0.00389398,0.000912215
2413.16,1.56918e+06,130.982,15.1967,-12.4526,1,0.00305,0.0534974,0.00389398,0.000912215
1740.43,1.01566e+06,196.991,6.25499,38.9384,1,0.0031,0.0534974,0.00389398,0.000912215
822.593,364691,126.437,9.18496,12.7893,1,0.00315,0.0534974,0.00389398,0.000912215
592.129,204263,154.142,13.1345,3.03318,1,0.0032,0.0534974,0.00389398,0.000912215
582.334,197444,130.764,12.7763,-2.83684,1,0.00325,0.0534974,0.00389398,0.000912215
582.791,197762,119.101,10.8502,1.88342,1,0.0033,0.0534974,0.00389398,0.000912215
1959.32,1.1809e+06,106.91,7.43716,0.861517,1,0.00335,0.0534974,0.00389398,0.000912215
3475.24,3.63716e+06,263.748,25.1872,-0.888447,1,0.0034,0.0534974,0.00389398,0.000912215
3939.45,4.89113e+06,248.678,28.147,-23.589,1,0.00345,0.0534974,0.00389398,0.000912215
2665.77,1.85631e+06,200.632,12.5149,-5.72965,1,0.0035,0.0534974,0.00389398,0.000912215
6030.4,7.10701e+06,293.742,5.45761,3.35251,1,0.00355,0.0534974,0.00389398,0.000912215
7561.75,8.34382e+06,315.984,26.2171,-22.983,1,0.0036,0.0534974,0.00389398,0.000912215
