"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
10101.2,1.19264e+07,739.626,7.59505,25.2655,1,0.003,0.0535,-0.000302627,0.00301435
3155.48,2.75997e+06,488.515,50.3807,12.0157,1,0.00305,0.0535,-0.000302627,0.00301435
1705.84,992864,275.287,-24.9067,17.0461,1,0.0031,0.0535,-0.000302627,0.00301435
5940.36,7.03192e+06,453.034,-38.7378,35.1246,1,0.00315,0.0535,-0.000302627,0.00301435
10376.3,1.36452e+07,718.754,-49.7843,-17.3293,1,0.0032,0.0535,-0.000302627,0.00301435
12953.8,2.66036e+07,767.424,53.2714,46.2896,1,0.00325,0.0535,-0.000302627,0.00301435
12119.7,2.00315e+07,759.694,-29.7335,0.216217,1,0.0033,0.0535,-0.000302627,0.00301435
12322.9,2.16239e+07,498.862,-149.797,-29.5606,1,0.00335,0.0535,-0.000302627,0.00301435
6852.51,7.78675e+06,465.335,-12.1836,13.3293,1,0.0034,0.0535,-0.000302627,0.00301435
2006.25,1.22758e+06,296.915,-7.17202,-21.1847,1,0.00345,0.0535,-0.000302627,0.00301435
1175.96,614749,239.103,19.8753,8.09577,1,0.0035,0.0535,-0.000302627,0.00301435
723.782,295908,207.595,-4.08047,-1.24773,1,0.00355,0.0535,-0.000302627,0.00301435
561.899,183219,169.399,-6.87865,-2.54162,1,0.0036,0.0535,-0.000302627,0.00301435
