"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
554.751,178243,140.659,-3.67838,-0.353211,1,0.003,0.0535,-0.00305473,-0.00183172
2924.51,2.39458e+06,271.783,4.84304,-38.5597,1,0.00305,0.0535,-0.00305473,-0.00183172
1184.24,618773,242.509,-11.3553,4.66151,1,0.0031,0.0535,-0.00305473,-0.00183172
2983.85,2.49366e+06,146.335,-3.2909,36.6072,1,0.00315,0.0535,-0.00305473,-0.00183172
3296.19,3.14512e+06,422.725,-56.2508,44.9698,1,0.0032,0.0535,-0.00305473,-0.00183172
3054.26,2.55674e+06,313.454,-31.468,-3.67555,1,0.00325,0.0535,-0.00305473,-0.00183172
2385.21,1.63008e+06,275.305,-10.1662,-15.4587,1,0.0033,0.0535,-0.00305473,-0.00183172
1928.3,1.17932e+06,241.511,-10.0574,-10.6066,1,0.00335,0.0535,-0.00305473,-0.00183172
1553.71,881525,259.534,-5.02586,17.9762,1,0.0034,0.0535,-0.00305473,-0.00183172
725.663,297217,183.855,1.69003,-7.99333,1,0.00345,0.0535,-0.00305473,-0.00183172
2531.42,2.20082e+06,201.456,2.07994,-14.7074,1,0.0035,0.0535,-0.00305473,-0.00183172
5781.4,6.59278e+06,361.658,-8.28068,-2.25086,1,0.00355,0.0535,-0.00305473,-0.00183172
11612.8,1.78008e+07,520.713,-29.8113,-3.21915,1,0.0036,0.0535,-0.00305473,-0.00183172
