"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
13300,3.00307e+07,919.623,4.88675,-25.7101,1,0.003,0.0535,-7.77866e-08,-0.00270597
11627.7,1.75867e+07,880.789,-21.7991,-34.5606,1,0.00305,0.0535,-7.77866e-08,-0.00270597
11473.2,1.63768e+07,697.58,-63.5274,6.08618,1,0.0031,0.0535,-7.77866e-08,-0.00270597
9124.62,1.00159e+07,593.855,13.398,-67.0025,1,0.00315,0.0535,-7.77866e-08,-0.00270597
11979,1.99321e+07,821.386,-30.5066,-3.08898,1,0.0032,0.0535,-7.77866e-08,-0.00270597
12766.1,2.48127e+07,762.672,-3.05392,-37.9816,1,0.00325,0.0535,-7.77866e-08,-0.00270597
12644.8,2.38327e+07,839.018,-28.0834,-7.81129,1,0.0033,0.0535,-7.77866e-08,-0.00270597
5688.73,6.83319e+06,546.028,-75.1084,-31.1331,1,0.00335,0.0535,-7.77866e-08,-0.00270597
3434.31,3.53149e+06,414.232,-23.4695,-41.6122,1,0.0034,0.0535,-7.77866e-08,-0.00270597
5782.62,6.70783e+06,456.297,86.6461,0.625928,1,0.00345,0.0535,-7.77866e-08,-0.00270597
3541.89,3.81821e+06,341.441,42.7351,7.57986,1,0.0035,0.0535,-7.77866e-08,-0.00270597
2691.73,2.30034e+06,328.204,6.19652,3.76578,1,0.00355,0.0535,-7.77866e-08,-0.00270597
5012.08,6.17789e+06,416.308,29.3489,28.1633,1,0.0036,0.0535,-7.77866e-08,-0.00270597
