"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
13951.1,3.72552e+07,991.605,22.9134,-7.36333,1,0.003,0.0535,-0.000300046,-0.00180017
12298.1,2.11161e+07,882.46,-21.8487,-92.5486,1,0.00305,0.0535,-0.000300046,-0.00180017
11905.7,1.85861e+07,708.42,71.7921,0.706925,1,0.0031,0.0535,-0.000300046,-0.00180017
9585.84,1.07047e+07,614.813,-35.106,-95.2067,1,0.00315,0.0535,-0.000300046,-0.00180017
13957.2,3.73671e+07,948.002,1.87316,-33.7578,1,0.0032,0.0535,-0.000300046,-0.00180017
13160.6,2.84877e+07,731.408,-64.4029,-9.76223,1,0.00325,0.0535,-0.000300046,-0.00180017
13731.3,3.46661e+07,916.18,-43.3067,33.0917,1,0.0033,0.0535,-0.000300046,-0.00180017
4248.11,5.31261e+06,450.553,9.84087,-9.14384,1,0.00335,0.0535,-0.000300046,-0.00180017
1503.53,845733,283.908,29.5054,-29.1781,1,0.0034,0.0535,-0.000300046,-0.00180017
10506.7,1.35748e+07,704.885,155.597,14.1365,1,0.00345,0.0535,-0.000300046,-0.00180017
4702.7,5.82227e+06,519.218,-3.27102,24.3598,1,0.0035,0.0535,-0.000300046,-0.00180017
6642.61,7.60486e+06,496.969,-19.0095,48.9671,1,0.00355,0.0535,-0.000300046,-0.00180017
7637.89,8.53746e+06,425.18,-33.9493,4.78858,1,0.0036,0.0535,-0.000300046,-0.00180017
