"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
6987.5,7.96642e+06,226.306,16.9791,-11.833,1,0.003,0.0534999,-0.000922154,-0.00362666
3048.26,2.55338e+06,271.446,13.1279,-21.4128,1,0.00305,0.0534999,-0.000922154,-0.00362666
3858.33,4.172e+06,185.745,-13.3336,5.54578,1,0.0031,0.0534999,-0.000922154,-0.00362666
5093.45,6.22471e+06,402.888,-7.38903,-48.1862,1,0.00315,0.0534999,-0.000922154,-0.00362666
5009.74,5.99813e+06,458.691,29.0181,-46.7257,1,0.0032,0.0534999,-0.000922154,-0.00362666
7454.58,8.482e+06,401.42,27.921,-28.1369,1,0.00325,0.0534999,-0.000922154,-0.00362666
7095.43,8.09719e+06,378.924,20.7932,-17.3455,1,0.0033,0.0534999,-0.000922154,-0.00362666
3376.12,3.36887e+06,317.408,-63.6042,-11.1078,1,0.00335,0.0534999,-0.000922154,-0.00362666
2224.09,1.4142e+06,267.543,-53.2971,-3.8954,1,0.0034,0.0534999,-0.000922154,-0.00362666
812.458,357635,211.343,-7.0976,-14.8333,1,0.00345,0.0534999,-0.000922154,-0.00362666
1334.51,725521,153.838,23.2486,-15.9098,1,0.0035,0.0534999,-0.000922154,-0.00362666
1782.32,1.0696e+06,174.303,24.0216,-13.2152,1,0.00355,0.0534999,-0.000922154,-0.00362666
3860.11,4.18942e+06,164.006,21.7069,-3.62466,1,0.0036,0.0534999,-0.000922154,-0.00362666
