"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
3123.93,2.69208e+06,405.91,5.88979,16.4432,1,0.003,0.0535,0.00301971,-0.000605941
5150.44,6.14903e+06,550.614,-7.52046,-6.30004,1,0.00305,0.0535,0.00301971,-0.000605941
9736.48,1.13681e+07,601.359,48.3782,68.6397,1,0.0031,0.0535,0.00301971,-0.000605941
3101.11,2.67686e+06,250.875,-1.18734,10.7694,1,0.00315,0.0535,0.00301971,-0.000605941
2215.33,1.95796e+06,275.705,-2.7242,6.55298,1,0.0032,0.0535,0.00301971,-0.000605941
2938.15,2.54429e+06,286.988,10.6756,-22.6051,1,0.00325,0.0535,0.00301971,-0.000605941
6424.15,7.39938e+06,358.924,-19.6288,-9.57917,1,0.0033,0.0535,0.00301971,-0.000605941
9494.69,1.2007e+07,379.745,-20.2351,-64.9954,1,0.00335,0.0535,0.00301971,-0.000605941
4581.36,5.69498e+06,471.054,14.6678,-14.7168,1,0.0034,0.0535,0.00301971,-0.000605941
3790.34,4.47425e+06,508.429,41.7659,8.00473,1,0.00345,0.0535,0.00301971,-0.000605941
2960.22,2.3819e+06,353.504,6.13829,6.84812,1,0.0035,0.0535,0.00301971,-0.000605941
4215.24,4.9717e+06,362.412,-2.74059,-10.4871,1,0.00355,0.0535,0.00301971,-0.000605941
6359.96,7.37026e+06,416.707,-16.0745,-12.4875,1,0.0036,0.0535,0.00301971,-0.000605941
