"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
11208.5,1.53547e+07,805.759,-8.38621,6.71403,1,0.003,0.0535,-0.000300504,0.00240253
3219.56,2.92489e+06,502.062,4.49738,-4.30432,1,0.00305,0.0535,-0.000300504,0.00240253
2401.48,1.56699e+06,304.51,-28.8763,0.856517,1,0.0031,0.0535,-0.000300504,0.00240253
4831.64,5.88778e+06,345.464,13.2461,44.7986,1,0.00315,0.0535,-0.000300504,0.00240253
12191.1,2.03988e+07,861.166,-21.6878,23.6953,1,0.0032,0.0535,-0.000300504,0.00240253
13436.7,3.13382e+07,763.523,-11.2729,38.6575,1,0.00325,0.0535,-0.000300504,0.00240253
13055.1,2.75812e+07,770.588,-77.837,-36.0793,1,0.0033,0.0535,-0.000300504,0.00240253
12461.4,2.24472e+07,682.337,-97.4674,-26.3095,1,0.00335,0.0535,-0.000300504,0.00240253
10106.7,1.21488e+07,695.474,-9.6019,52.9007,1,0.0034,0.0535,-0.000300504,0.00240253
2568,1.94901e+06,318.095,-28.7421,-42.9718,1,0.00345,0.0535,-0.000300504,0.00240253
3354.44,3.31702e+06,406.072,15.5844,19.2043,1,0.0035,0.0535,-0.000300504,0.00240253
1681.79,993772,274.385,-7.90365,-6.36181,1,0.00355,0.0535,-0.000300504,0.00240253
1115.34,571945,194.111,-7.94217,-10.183,1,0.0036,0.0535,-0.000300504,0.00240253
