"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
3242.46,3.0023e+06,355.188,-17.5807,7.62151,1,0.003,0.0535,-0.00270597,-7.92717e-08
4485.81,4.54866e+06,363.728,-10.2929,10.5817,1,0.00305,0.0535,-0.00270597,-7.92717e-08
3429.58,3.51006e+06,441.991,-51.1675,26.5256,1,0.0031,0.0535,-0.00270597,-7.92717e-08
1203.52,633012,199.822,8.79174,16.1119,1,0.00315,0.0535,-0.00270597,-7.92717e-08
2058.68,1.26417e+06,333.037,0.331058,9.69566,1,0.0032,0.0535,-0.00270597,-7.92717e-08
938.343,445965,208.888,10.4161,2.19869,1,0.00325,0.0535,-0.00270597,-7.92717e-08
2660.88,2.49633e+06,228.05,-10.6583,16.1962,1,0.0033,0.0535,-0.00270597,-7.92717e-08
2998.71,2.42692e+06,285.511,5.29842,-30.7942,1,0.00335,0.0535,-0.00270597,-7.92717e-08
1230.6,652649,228.262,26.0812,-1.46146,1,0.0034,0.0535,-0.00270597,-7.92717e-08
3563.08,3.82159e+06,294.7,-14.632,-40.9107,1,0.00345,0.0535,-0.00270597,-7.92717e-08
7646.45,8.75643e+06,520.4,-20.3603,40.2682,1,0.0035,0.0535,-0.00270597,-7.92717e-08
10155.3,1.20481e+07,682.12,-54.8008,33.7719,1,0.00355,0.0535,-0.00270597,-7.92717e-08
11967.2,1.90883e+07,623.305,-18.2447,35.88,1,0.0036,0.0535,-0.00270597,-7.92717e-08
