"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
1283.33,692954,194.02,-1.66271,-0.267032,1,0.003,0.0535,-0.00302846,-0.000910764
2054.76,1.46541e+06,247.225,-12.3405,-29.0636,1,0.00305,0.0535,-0.00302846,-0.000910764
2518.16,1.95301e+06,311.697,-12.9565,13.7511,1,0.0031,0.0535,-0.00302846,-0.000910764
2387.3,1.70863e+06,211.518,-3.90231,14.6485,1,0.00315,0.0535,-0.00302846,-0.000910764
2818.21,2.1123e+06,384.53,15.1147,41.5701,1,0.0032,0.0535,-0.00302846,-0.000910764
2028.68,1.24349e+06,286.959,-1.72137,8.8868,1,0.00325,0.0535,-0.00302846,-0.000910764
848.043,382863,194.167,-0.149347,-3.8792,1,0.0033,0.0535,-0.00302846,-0.000910764
1319.11,736547,182.755,-0.983002,-8.32135,1,0.00335,0.0535,-0.00302846,-0.000910764
744.831,311138,179.346,1.94348,3.11986,1,0.0034,0.0535,-0.00302846,-0.000910764
1506.08,928140,178.145,3.28464,-14.7846,1,0.00345,0.0535,-0.00302846,-0.000910764
5188.41,5.93571e+06,365.839,-4.20746,1.49061,1,0.0035,0.0535,-0.00302846,-0.000910764
10387,1.34761e+07,660.653,-46.4043,26.6327,1,0.00355,0.0535,-0.00302846,-0.000910764
12920,2.62135e+07,670.969,-44.1229,29.2126,1,0.0036,0.0535,-0.00302846,-0.000910764
