"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
7868.02,8.71339e+06,404.534,11.7167,35.0125,1,0.003,0.0534999,-0.000921172,0.0036269
2676.14,1.90236e+06,384.904,31.9707,33.155,1,0.00305,0.0534999,-0.000921172,0.0036269
852.962,385831,219.371,-5.5138,20.0834,1,0.0031,0.0534999,-0.000921172,0.0036269
3460.98,3.60784e+06,175.545,-41.0127,0.215911,1,0.00315,0.0534999,-0.000921172,0.0036269
3293.83,3.22924e+06,244.017,0.223538,5.88104,1,0.0032,0.0534999,-0.000921172,0.0036269
8335.81,9.57155e+06,393.951,27.2281,26.4914,1,0.00325,0.0534999,-0.000921172,0.0036269
10021,1.24504e+07,514.488,20.7715,27.9629,1,0.0033,0.0534999,-0.000921172,0.0036269
7787.07,8.75453e+06,174.934,-54.5221,-8.93432,1,0.00335,0.0534999,-0.000921172,0.0036269
3975.6,4.90592e+06,316.397,-32.2857,32.8073,1,0.0034,0.0534999,-0.000921172,0.0036269
2629.93,1.8433e+06,274.039,50.1913,24.5253,1,0.00345,0.0534999,-0.000921172,0.0036269
792.706,343886,178.513,19.586,19.2157,1,0.0035,0.0534999,-0.000921172,0.0036269
555.283,178613,146.645,9.78018,13.5175,1,0.00355,0.0534999,-0.000921172,0.0036269
484.626,129439,135.006,5.93377,14.4131,1,0.0036,0.0534999,-0.000921172,0.0036269
