"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
3011,2.47071e+06,198.492,-27.7568,-5.97546,1,0.003,0.0535,-0.00399988,-6.68126e-06
661.485,252542,150.749,-19.6237,13.4983,1,0.00305,0.0535,-0.00399988,-6.68126e-06
795.632,345923,174.964,-14.3367,14.501,1,0.0031,0.0535,-0.00399988,-6.68126e-06
681.396,266402,132.864,-11.3399,2.07558,1,0.00315,0.0535,-0.00399988,-6.68126e-06
733.885,302940,132.663,-9.2144,12.049,1,0.0032,0.0535,-0.00399988,-6.68126e-06
621.12,224443,132.35,-11.8701,-3.08301,1,0.00325,0.0535,-0.00399988,-6.68126e-06
776.023,332272,139.499,-12.9345,-16.9713,1,0.0033,0.0535,-0.00399988,-6.68126e-06
712.69,288186,129.734,-13.5981,-12.1574,1,0.00335,0.0535,-0.00399988,-6.68126e-06
932.198,441543,140.928,-15.8559,-11.6944,1,0.0034,0.0535,-0.00399988,-6.68126e-06
918.582,431707,155.599,-14.712,-16.752,1,0.00345,0.0535,-0.00399988,-6.68126e-06
722.238,294833,161.166,-18.7411,20.9021,1,0.0035,0.0535,-0.00399988,-6.68126e-06
3052.26,2.53087e+06,171.47,-9.41513,19.6097,1,0.00355,0.0535,-0.00399988,-6.68126e-06
8306.93,9.11066e+06,277.267,-13.0008,33.3301,1,0.0036,0.0535,-0.00399988,-6.68126e-06
