"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
6177.02,7.22188e+06,405.345,5.70601,55.9407,1,0.003,0.0535,-1.18756e-06,0.00399998
2560.63,1.71809e+06,358.722,21.0851,29.0288,1,0.00305,0.0535,-1.18756e-06,0.00399998
915.311,429256,210.023,10.0008,15.1874,1,0.0031,0.0535,-1.18756e-06,0.00399998
3110.77,2.64673e+06,118.38,-7.33022,4.03532,1,0.00315,0.0535,-1.18756e-06,0.00399998
3078.42,2.57687e+06,217.953,-4.52707,5.3948,1,0.0032,0.0535,-1.18756e-06,0.00399998
9610.08,1.07463e+07,406.896,42.6754,22.014,1,0.00325,0.0535,-1.18756e-06,0.00399998
8638.47,9.41822e+06,448.258,10.1663,27.8216,1,0.0033,0.0535,-1.18756e-06,0.00399998
7866.91,8.6159e+06,152.255,-59.089,3.23398,1,0.00335,0.0535,-1.18756e-06,0.00399998
5324.23,6.537e+06,301.089,-33.2682,41.6375,1,0.0034,0.0535,-1.18756e-06,0.00399998
1525.24,861076,223.621,10.6221,14.1933,1,0.00345,0.0535,-1.18756e-06,0.00399998
719.961,293248,180.283,18.7245,19.3765,1,0.0035,0.0535,-1.18756e-06,0.00399998
571.648,190005,166.311,5.89719,16.2314,1,0.00355,0.0535,-1.18756e-06,0.00399998
546.728,172658,138.065,0.268815,12.911,1,0.0036,0.0535,-1.18756e-06,0.00399998
