"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
6792.51,7.77175e+06,467.507,-0.318956,66.518,1,0.003,0.0535001,-0.00150001,-3.77565e-10
11509.3,1.65539e+07,887.185,9.3036,53.7586,1,0.00305,0.0535001,-0.00150001,-3.77565e-10
4362.91,4.94969e+06,435.359,-55.838,-90.3461,1,0.0031,0.0535001,-0.00150001,-3.77565e-10
3724.01,4.30392e+06,370.06,11.8251,20.1341,1,0.00315,0.0535001,-0.00150001,-3.77565e-10
2256.08,1.66053e+06,270.396,14.3684,-47.8644,1,0.0032,0.0535001,-0.00150001,-3.77565e-10
6432,7.35375e+06,308.565,18.939,-38.2719,1,0.00325,0.0535001,-0.00150001,-3.77565e-10
12322.3,2.15725e+07,838.774,20.016,20.6554,1,0.0033,0.0535001,-0.00150001,-3.77565e-10
3427.06,3.49752e+06,378.663,56.923,-18.3126,1,0.00335,0.0535001,-0.00150001,-3.77565e-10
765.538,324974,183.783,15.4216,11.3474,1,0.0034,0.0535001,-0.00150001,-3.77565e-10
10699.7,1.39916e+07,738.946,-75.482,104.24,1,0.00345,0.0535001,-0.00150001,-3.77565e-10
10917.6,1.40588e+07,772.728,7.19423,29.9825,1,0.0035,0.0535001,-0.00150001,-3.77565e-10
12791.6,2.52698e+07,803.743,-36.5733,18.2419,1,0.00355,0.0535001,-0.00150001,-3.77565e-10
8732.27,9.62879e+06,477.023,-23.3412,-37.7657,1,0.0036,0.0535001,-0.00150001,-3.77565e-10
