"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
9369.87,1.06868e+07,579.703,-3.50938,34.4402,1,0.003,0.0535,-0.00122089,0.00335266
2805.5,2.07536e+06,409.089,37.7881,30.173,1,0.00305,0.0535,-0.00122089,0.00335266
886.275,409070,247.18,-7.48498,15.542,1,0.0031,0.0535,-0.00122089,0.00335266
3871.81,4.60793e+06,275.256,-62.0644,-7.11504,1,0.00315,0.0535,-0.00122089,0.00335266
4047.12,4.49908e+06,348.162,-4.11088,2.90347,1,0.0032,0.0535,-0.00122089,0.00335266
9160.66,1.07651e+07,485.076,30.5465,36.9122,1,0.00325,0.0535,-0.00122089,0.00335266
11354.9,1.66572e+07,668.313,16.3147,31.5348,1,0.0033,0.0535,-0.00122089,0.00335266
8521.75,9.60286e+06,259.38,-67.5683,-20.7341,1,0.00335,0.0535,-0.00122089,0.00335266
3921.84,4.78819e+06,354.187,-23.3842,47.2911,1,0.0034,0.0535,-0.00122089,0.00335266
3017.62,2.47278e+06,364.752,50.0244,35.0949,1,0.00345,0.0535,-0.00122089,0.00335266
1221.82,646501,251.681,17.2782,25.2686,1,0.0035,0.0535,-0.00122089,0.00335266
540.687,168453,175.727,12.5298,12.0387,1,0.00355,0.0535,-0.00122089,0.00335266
483.104,128381,145.393,5.58753,9.3445,1,0.0036,0.0535,-0.00122089,0.00335266
