"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
2362.66,1.65688e+06,248.475,10.1217,-0.689167,1,0.003,0.0535,0.0035916,0.000306253
3068.83,2.6583e+06,304.53,8.76623,-1.89248,1,0.00305,0.0535,0.0035916,0.000306253
3378.57,3.39975e+06,268.346,7.35285,58.3161,1,0.0031,0.0535,0.0035916,0.000306253
968.554,466903,154.563,7.13684,14.1722,1,0.00315,0.0535,0.0035916,0.000306253
568.037,187492,170.083,11.9932,2.07388,1,0.0032,0.0535,0.0035916,0.000306253
595.435,206564,156.282,8.79408,2.21646,1,0.00325,0.0535,0.0035916,0.000306253
709.368,285874,141.852,8.7171,3.09277,1,0.0033,0.0535,0.0035916,0.000306253
3500.32,3.74465e+06,158.379,3.71105,-8.63407,1,0.00335,0.0535,0.0035916,0.000306253
3611.15,4.01534e+06,348.027,26.4711,-1.23776,1,0.0034,0.0535,0.0035916,0.000306253
3906.54,4.65091e+06,371.282,23.7783,-10.8583,1,0.00345,0.0535,0.0035916,0.000306253
2894.62,2.37869e+06,298.461,10.8088,-7.52688,1,0.0035,0.0535,0.0035916,0.000306253
6208.98,7.06145e+06,381.381,-4.41948,16.4948,1,0.00355,0.0535,0.0035916,0.000306253
8358.82,9.46152e+06,417.705,24.6254,-30.3267,1,0.0036,0.0535,0.0035916,0.000306253
