"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
8751.65,9.85619e+06,302.61,21.3974,-17.6634,1,0.003,0.0535001,-0.000614869,-0.0036017
3275.88,3.1084e+06,291.63,7.20849,-20.6626,1,0.00305,0.0535001,-0.000614869,-0.0036017
4679.61,5.21135e+06,243.217,-25.8769,8.29109,1,0.0031,0.0535001,-0.000614869,-0.0036017
5742.02,6.85101e+06,433.848,8.99439,-56.3301,1,0.00315,0.0535001,-0.000614869,-0.0036017
5323.53,6.37913e+06,483.699,20.7726,-43.5084,1,0.0032,0.0535001,-0.000614869,-0.0036017
8778.69,1.00526e+07,458.001,34.1943,-28.0415,1,0.00325,0.0535001,-0.000614869,-0.0036017
8709.58,9.90546e+06,465.238,22.294,-16.9199,1,0.0033,0.0535001,-0.000614869,-0.0036017
3483,3.66556e+06,340.709,-77.863,-18.8427,1,0.00335,0.0535001,-0.000614869,-0.0036017
2523.05,1.72364e+06,282.104,-64.1344,-6.46384,1,0.0034,0.0535001,-0.000614869,-0.0036017
844.259,379772,223.495,-0.438175,-18.826,1,0.00345,0.0535001,-0.000614869,-0.0036017
1327.6,720780,166.196,25.752,-13.7213,1,0.0035,0.0535001,-0.000614869,-0.0036017
1465.04,823489,191.54,24.7371,-13.8139,1,0.00355,0.0535001,-0.000614869,-0.0036017
3366.22,3.49378e+06,142.795,22.8237,2.00504,1,0.0036,0.0535001,-0.000614869,-0.0036017
