"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
10896.4,1.39996e+07,795.074,-51.1541,7.07011,1,0.003,0.0535001,0.000299999,0.00119999
7692.95,8.99211e+06,560.484,-99.6578,-23.1064,1,0.00305,0.0535001,0.000299999,0.00119999
3297.15,3.23656e+06,381.995,70.5915,-5.86152,1,0.0031,0.0535001,0.000299999,0.00119999
7956.36,8.75358e+06,502.418,-38.0334,3.73463,1,0.00315,0.0535001,0.000299999,0.00119999
12305,2.11842e+07,838.821,-3.66877,12.2114,1,0.0032,0.0535001,0.000299999,0.00119999
14555.8,4.48523e+07,858.173,-4.5702,28.5231,1,0.00325,0.0535001,0.000299999,0.00119999
14694.9,4.66309e+07,990.272,119.703,-33.1618,1,0.0033,0.0535001,0.000299999,0.00119999
10589.9,1.32765e+07,672.263,26.2565,24.3559,1,0.00335,0.0535001,0.000299999,0.00119999
12351,2.15523e+07,875.398,-77.3417,77.3029,1,0.0034,0.0535001,0.000299999,0.00119999
5222.82,6.38432e+06,466.142,47.9639,-23.1078,1,0.00345,0.0535001,0.000299999,0.00119999
6174.89,7.22005e+06,542.497,35.3691,-44.5065,1,0.0035,0.0535001,0.000299999,0.00119999
5512.26,6.4357e+06,456.313,16.796,7.48938,1,0.00355,0.0535001,0.000299999,0.00119999
4765.7,5.76655e+06,373.647,4.11406,-34.2993,1,0.0036,0.0535001,0.000299999,0.00119999
