"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
4679.91,5.6285e+06,379.42,-13.0795,57.2643,1,0.003,0.0535,-0.00180017,0.000300042
10612.2,1.31598e+07,840.755,-13.5635,57.5128,1,0.00305,0.0535,-0.00180017,0.000300042
2472.87,1.72914e+06,367.275,-50.1899,-60.1588,1,0.0031,0.0535,-0.00180017,0.000300042
3283.36,3.1005e+06,348.553,21.0523,36.5201,1,0.00315,0.0535,-0.00180017,0.000300042
1538.61,930987,232.166,7.37457,-44.8988,1,0.0032,0.0535,-0.00180017,0.000300042
2249.1,2.45462e+06,187.531,6.96035,-8.88297,1,0.00325,0.0535,-0.00180017,0.000300042
11147.7,1.52638e+07,744.408,28.2864,18.947,1,0.0033,0.0535,-0.00180017,0.000300042
3602.11,4.00434e+06,423.407,46.8941,-55.4474,1,0.00335,0.0535,-0.00180017,0.000300042
838.723,376039,182.213,11.3015,17.7844,1,0.0034,0.0535,-0.00180017,0.000300042
10124.2,1.24092e+07,653.053,-80.3018,129.148,1,0.00345,0.0535,-0.00180017,0.000300042
10644.6,1.32622e+07,742.151,41.7093,74.4068,1,0.0035,0.0535,-0.00180017,0.000300042
10980.7,1.499e+07,665.106,-36.007,23.2792,1,0.00355,0.0535,-0.00180017,0.000300042
8929.79,9.90871e+06,515.56,0.0773321,-20.1594,1,0.0036,0.0535,-0.00180017,0.000300042
