"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
6310.89,7.32705e+06,532.745,-7.78711,58.5385,1,0.003,0.0535,0.00180013,-9.63288e-10
13155.7,2.84858e+07,989.19,-26.7932,96.3672,1,0.00305,0.0535,0.00180013,-9.63288e-10
11547.6,1.66801e+07,720.631,38.9694,39.4563,1,0.0031,0.0535,0.00180013,-9.63288e-10
2745.09,2.00958e+06,284.867,-19.1446,-26.4511,1,0.00315,0.0535,0.00180013,-9.63288e-10
5234.5,6.33819e+06,509.062,-11.0022,-15.1999,1,0.0032,0.0535,0.00180013,-9.63288e-10
13611.6,3.40579e+07,756.133,11.7816,-41.2678,1,0.00325,0.0535,0.00180013,-9.63288e-10
15055.7,5.12213e+07,1016.01,64.9186,-41.8224,1,0.0033,0.0535,0.00180013,-9.63288e-10
13014.4,2.7266e+07,790.881,45.3946,-6.52757,1,0.00335,0.0535,0.00180013,-9.63288e-10
10816.1,1.38738e+07,770.459,-1.13334,58.9538,1,0.0034,0.0535,0.00180013,-9.63288e-10
8770.41,9.74196e+06,715.069,-2.66442,55.7485,1,0.00345,0.0535,0.00180013,-9.63288e-10
8023.17,8.84082e+06,683.57,15.8682,21.6897,1,0.0035,0.0535,0.00180013,-9.63288e-10
10809.7,1.39613e+07,655.878,-39.7319,39.4621,1,0.00355,0.0535,0.00180013,-9.63288e-10
9326.31,1.04255e+07,505.107,10.37,34.8949,1,0.0036,0.0535,0.00180013,-9.63288e-10
