"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
1877.1,1.11783e+06,170.634,12.2138,-5.05401,1,0.003,0.0535,0.00399988,-6.68066e-06
2828.3,2.09042e+06,221.288,14.4372,-8.32817,1,0.00305,0.0535,0.00399988,-6.68066e-06
3251.19,3.01639e+06,205.377,16.0749,49.1682,1,0.0031,0.0535,0.00399988,-6.68066e-06
1506.35,851607,131.575,14.5671,18.657,1,0.00315,0.0535,0.00399988,-6.68066e-06
576.814,193602,146.168,12.9667,4.47282,1,0.0032,0.0535,0.00399988,-6.68066e-06
649.948,244511,138.405,9.83469,6.89488,1,0.00325,0.0535,0.00399988,-6.68066e-06
693.182,274606,131.837,11.5384,0.901582,1,0.0033,0.0535,0.00399988,-6.68066e-06
2634.56,1.81479e+06,136.668,6.32239,-7.54412,1,0.00335,0.0535,0.00399988,-6.68066e-06
3325.15,3.20518e+06,239.491,24.4616,3.82224,1,0.0034,0.0535,0.00399988,-6.68066e-06
3341.25,3.25409e+06,295.433,29.5927,-2.69729,1,0.00345,0.0535,0.00399988,-6.68066e-06
2121.67,1.31738e+06,238.744,9.11376,-4.02786,1,0.0035,0.0535,0.00399988,-6.68066e-06
3361.55,3.36018e+06,189.839,-14.2819,8.35223,1,0.00355,0.0535,0.00399988,-6.68066e-06
5333.65,6.49466e+06,269.876,19.0139,-15.3016,1,0.0036,0.0535,0.00399988,-6.68066e-06
