"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
3582.03,3.93993e+06,253.578,27.7243,0.708673,1,0.003,0.0535033,0.00242527,-0.00273411
1917.12,1.15558e+06,273.286,19.7792,-9.50026,1,0.00305,0.0535033,0.00242527,-0.00273411
4053.58,4.24608e+06,217.224,0.711969,3.68225,1,0.0031,0.0535033,0.00242527,-0.00273411
4272.15,5.24067e+06,341.04,58.3868,6.94253,1,0.00315,0.0535033,0.00242527,-0.00273411
5786.54,6.75059e+06,437.969,21.639,-9.7372,1,0.0032,0.0535033,0.00242527,-0.00273411
7268.53,8.19054e+06,454.412,38.2541,0.87218,1,0.00325,0.0535033,0.00242527,-0.00273411
3931.4,4.5333e+06,304.205,0.580697,-18.3914,1,0.0033,0.0535033,0.00242527,-0.00273411
3778.71,4.14436e+06,197.199,-28.2435,-43.4186,1,0.00335,0.0535033,0.00242527,-0.00273411
3391.58,3.41455e+06,246.162,4.03964,-27.2958,1,0.0034,0.0535033,0.00242527,-0.00273411
1843.98,1.09703e+06,271.238,2.13772,-12.4853,1,0.00345,0.0535033,0.00242527,-0.00273411
726.908,298083,169.085,19.1651,1.15332,1,0.0035,0.0535033,0.00242527,-0.00273411
474.88,122669,166.354,17.084,-3.33036,1,0.00355,0.0535033,0.00242527,-0.00273411
458.044,110969,135.772,12.7667,-5.99324,1,0.0036,0.0535033,0.00242527,-0.00273411
