"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
5405.34,6.58443e+06,249.374,-19.4796,-15.9066,1,0.003,0.0535,-0.00334817,0.00182185
1249.66,664743,233.538,-4.0739,30.8865,1,0.00305,0.0535,-0.00334817,0.00182185
934.509,443171,159.277,-1.28534,7.81045,1,0.0031,0.0535,-0.00334817,0.00182185
1535.15,874010,107.259,-14.1025,-13.2767,1,0.00315,0.0535,-0.00334817,0.00182185
597.422,207947,143.368,-13.1893,-4.23652,1,0.0032,0.0535,-0.00334817,0.00182185
1350.89,740898,145.789,-16.3181,-13.2572,1,0.00325,0.0535,-0.00334817,0.00182185
2181.5,1.51681e+06,141.236,0.506375,1.4759,1,0.0033,0.0535,-0.00334817,0.00182185
2688.41,2.00389e+06,208.605,-8.25853,-10.2516,1,0.00335,0.0535,-0.00334817,0.00182185
1704.96,993789,225.643,-40.5938,-40.0309,1,0.0034,0.0535,-0.00334817,0.00182185
1203.38,632286,182.192,-19.4297,-8.03458,1,0.00345,0.0535,-0.00334817,0.00182185
691.76,273617,137.124,-2.69003,12.6927,1,0.0035,0.0535,-0.00334817,0.00182185
841.778,378495,128.111,3.46896,19.0197,1,0.00355,0.0535,-0.00334817,0.00182185
1877.15,1.23512e+06,82.7271,8.44341,13.4508,1,0.0036,0.0535,-0.00334817,0.00182185
