"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
8334.93,9.18284e+06,626.068,-22.5563,30.5733,1,0.003,0.0535,0.000301232,0.00270688
2973.18,2.36514e+06,480.463,15.9514,2.6649,1,0.00305,0.0535,0.000301232,0.00270688
1347.61,734829,276.975,-44.3673,11.6042,1,0.0031,0.0535,0.000301232,0.00270688
8338.56,9.11923e+06,542.058,-13.3148,49.8947,1,0.00315,0.0535,0.000301232,0.00270688
12160.7,2.04266e+07,850.903,-12.6922,7.55161,1,0.0032,0.0535,0.000301232,0.00270688
13003,2.69554e+07,745.957,22.0525,33.0134,1,0.00325,0.0535,0.000301232,0.00270688
12218.4,2.09513e+07,682.261,-90.1489,-6.3727,1,0.0033,0.0535,0.000301232,0.00270688
13239.1,2.92656e+07,749.874,-139.134,32.7162,1,0.00335,0.0535,0.000301232,0.00270688
10120.2,1.21626e+07,662.267,6.72014,42.4362,1,0.0034,0.0535,0.000301232,0.00270688
5173.85,5.95243e+06,489.834,-40.9568,-52.1926,1,0.00345,0.0535,0.000301232,0.00270688
3011.79,2.55229e+06,363.111,26.0934,4.53969,1,0.0035,0.0535,0.000301232,0.00270688
2142.75,1.40866e+06,257.11,-9.03369,-6.48735,1,0.00355,0.0535,0.000301232,0.00270688
2230.88,1.86154e+06,217.907,-8.97971,-7.85802,1,0.0036,0.0535,0.000301232,0.00270688
