"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
3450.94,3.65402e+06,320.726,1.18678,-8.31725,1,0.003,0.0535001,-0.00212692,-0.00243196
4494.4,5.44274e+06,472.871,-10.4065,-21.6031,1,0.00305,0.0535001,-0.00212692,-0.00243196
5129.3,6.13118e+06,392.692,-20.552,26.5305,1,0.0031,0.0535001,-0.00212692,-0.00243196
4726.21,6.0051e+06,431.006,-63.8096,25.0765,1,0.00315,0.0535001,-0.00212692,-0.00243196
7759.34,8.69799e+06,602.633,-48.234,-67.3153,1,0.0032,0.0535001,-0.00212692,-0.00243196
7458.7,8.42659e+06,466.239,-12.6386,-46.3557,1,0.00325,0.0535001,-0.00212692,-0.00243196
6573.75,7.57965e+06,566.463,3.63106,-37.8379,1,0.0033,0.0535001,-0.00212692,-0.00243196
3262.42,3.03956e+06,392.586,-22.571,29.9113,1,0.00335,0.0535001,-0.00212692,-0.00243196
1613.42,925147,313.704,-44.7523,9.60857,1,0.0034,0.0535001,-0.00212692,-0.00243196
829.621,369583,234.372,3.64556,-0.527701,1,0.00345,0.0535001,-0.00212692,-0.00243196
4123.02,4.61787e+06,298.526,32.3632,-28.9679,1,0.0035,0.0535001,-0.00212692,-0.00243196
8314.84,9.71468e+06,533.573,14.6997,-19.3139,1,0.00355,0.0535001,-0.00212692,-0.00243196
11756.9,1.79204e+07,589.164,-26.5197,-37.3569,1,0.0036,0.0535001,-0.00212692,-0.00243196
