"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
9957.71,1.192e+07,641.813,24.5316,62.9462,1,0.003,0.0535001,-0.0012,-0.000600002
12345.6,2.1473e+07,945.94,30.1948,39.3588,1,0.00305,0.0535001,-0.0012,-0.000600002
9355.78,1.04593e+07,584.504,-5.76242,-74.8873,1,0.0031,0.0535001,-0.0012,-0.000600002
5457.03,6.5546e+06,443.82,16.8469,-12.8409,1,0.00315,0.0535001,-0.0012,-0.000600002
4268.56,4.624e+06,350.199,3.39246,-49.1637,1,0.0032,0.0535001,-0.0012,-0.000600002
11445.6,1.73126e+07,594.18,16.2009,-46.6042,1,0.00325,0.0535001,-0.0012,-0.000600002
12752.5,2.48479e+07,874.768,22.8278,27.2778,1,0.0033,0.0535001,-0.0012,-0.000600002
3374.68,3.34678e+06,396.452,38.8866,-1.64564,1,0.00335,0.0535001,-0.0012,-0.000600002
1084.89,548790,242.018,14.9639,-3.30319,1,0.0034,0.0535001,-0.0012,-0.000600002
10054.1,1.26474e+07,711.021,-51.6999,57.4726,1,0.00345,0.0535001,-0.0012,-0.000600002
10285.9,1.22377e+07,746.109,-74.1941,-29.0237,1,0.0035,0.0535001,-0.0012,-0.000600002
12745.5,2.48604e+07,799.284,-64.1028,-17.5667,1,0.00355,0.0535001,-0.0012,-0.000600002
10831,1.39952e+07,528.891,-57.4911,-47.8072,1,0.0036,0.0535001,-0.0012,-0.000600002
