"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
3444.95,3.5577e+06,362.669,-8.2641,13.0486,1,0.003,0.0535,0.00182525,0.00273953
1603.54,922328,306.545,-5.38113,6.80189,1,0.00305,0.0535,0.00182525,0.00273953
1388.18,767242,256.213,-27.1537,22.6097,1,0.0031,0.0535,0.00182525,0.00273953
3860.59,4.39393e+06,305.396,17.2611,1.05317,1,0.00315,0.0535,0.00182525,0.00273953
4226.7,4.66689e+06,449.031,-25.3478,7.97534,1,0.0032,0.0535,0.00182525,0.00273953
9689.24,1.13108e+07,554.838,20.6232,-22.5298,1,0.00325,0.0535,0.00182525,0.00273953
6606.48,7.64538e+06,399.862,-20.1635,24.9069,1,0.0033,0.0535,0.00182525,0.00273953
9853.46,1.32783e+07,357.466,-50.0415,31.6112,1,0.00335,0.0535,0.00182525,0.00273953
7840.36,8.6957e+06,590.375,13.8177,6.12475,1,0.0034,0.0535,0.00182525,0.00273953
9724.1,1.10475e+07,725.106,-45.9231,55.8549,1,0.00345,0.0535,0.00182525,0.00273953
3511.23,3.71976e+06,382.237,7.0274,-5.35001,1,0.0035,0.0535,0.00182525,0.00273953
5354.21,6.54717e+06,410.734,-38.3844,35.6302,1,0.00355,0.0535,0.00182525,0.00273953
7961.93,9.15935e+06,423.465,-9.32567,-2.47687,1,0.0036,0.0535,0.00182525,0.00273953
