"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
2162.99,1.41063e+06,255.64,-8.21449,-8.05524,1,0.003,0.0535,-0.00332624,-0.000610391
807.907,354621,193.646,-7.98263,4.70205,1,0.00305,0.0535,-0.00332624,-0.000610391
1939.1,1.33402e+06,281.962,-11.0169,11.7188,1,0.0031,0.0535,-0.00332624,-0.000610391
942.4,449528,176.368,-6.34639,14.8982,1,0.00315,0.0535,-0.00332624,-0.000610391
1943.02,1.20515e+06,274.359,-1.90565,25.1824,1,0.0032,0.0535,-0.00332624,-0.000610391
1696.49,986955,235.364,5.9847,19.1765,1,0.00325,0.0535,-0.00332624,-0.000610391
652.408,246223,170.614,-0.226036,-3.8501,1,0.0033,0.0535,-0.00332624,-0.000610391
641.324,238507,156.774,-5.51151,-6.45457,1,0.00335,0.0535,-0.00332624,-0.000610391
598.156,208458,150.49,-1.33227,-4.1663,1,0.0034,0.0535,-0.00332624,-0.000610391
1033.1,514355,172.641,-2.39939,-15.4741,1,0.00345,0.0535,-0.00332624,-0.000610391
2729.68,2.96142e+06,246.155,2.29639,2.85679,1,0.0035,0.0535,-0.00332624,-0.000610391
7613.73,8.66357e+06,500.107,-17.5019,46.553,1,0.00355,0.0535,-0.00332624,-0.000610391
12202.7,2.0838e+07,589.044,-33.9817,40.9465,1,0.0036,0.0535,-0.00332624,-0.000610391
