"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
13233.7,2.92209e+07,900.238,15.5508,-30.8523,1,0.003,0.0535001,0.000299999,-0.00119999
12973.1,2.67893e+07,935.816,28.4336,-131.786,1,0.00305,0.0535001,0.000299999,-0.00119999
11713.9,1.7499e+07,651.15,181.726,-96.6686,1,0.0031,0.0535001,0.000299999,-0.00119999
7718.42,8.52699e+06,424.308,-22.2304,-74.9344,1,0.00315,0.0535001,0.000299999,-0.00119999
13688.5,3.44791e+07,945.622,4.50833,-83.104,1,0.0032,0.0535001,0.000299999,-0.00119999
14005.9,3.79694e+07,789.586,-88.6533,6.42684,1,0.00325,0.0535001,0.000299999,-0.00119999
14661.2,4.62037e+07,926.188,-27.5358,101.499,1,0.0033,0.0535001,0.000299999,-0.00119999
6870.64,7.81333e+06,511.57,16.9724,-4.28528,1,0.00335,0.0535001,0.000299999,-0.00119999
7593.42,9.15283e+06,482.982,56.9781,-43.2331,1,0.0034,0.0535001,0.000299999,-0.00119999
10826,1.38748e+07,767.213,63.7856,18.7043,1,0.00345,0.0535001,0.000299999,-0.00119999
3720.94,4.18377e+06,369.585,-22.2598,11.2528,1,0.0035,0.0535001,0.000299999,-0.00119999
8919.69,1.00359e+07,572.944,-17.9779,31.0939,1,0.00355,0.0535001,0.000299999,-0.00119999
6985.73,7.95139e+06,409.182,-19.9967,12.5948,1,0.0036,0.0535001,0.000299999,-0.00119999
