"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
10866,1.41689e+07,696.957,-36.6496,87.1295,1,0.003,0.0535,-0.00120011,0.00120011
7227.79,8.1096e+06,611.859,-96.8983,6.29646,1,0.00305,0.0535,-0.00120011,0.00120011
1598.87,914946,335.396,6.8074,-35.8229,1,0.0031,0.0535,-0.00120011,0.00120011
2611.69,1.97216e+06,282.761,36.6107,20.7833,1,0.00315,0.0535,-0.00120011,0.00120011
8321.15,9.17845e+06,675.839,24.7845,-34.5202,1,0.0032,0.0535,-0.00120011,0.00120011
12510.9,2.35947e+07,714.171,32.6028,17.6876,1,0.00325,0.0535,-0.00120011,0.00120011
13251.6,2.96014e+07,907.973,37.6835,-42.8186,1,0.0033,0.0535,-0.00120011,0.00120011
5918.2,7.00908e+06,507.696,-20.2017,-29.9226,1,0.00335,0.0535,-0.00120011,0.00120011
6648.18,7.61991e+06,434.571,-46.4407,97.4338,1,0.0034,0.0535,-0.00120011,0.00120011
10270.6,1.27127e+07,776.603,-41.8358,19.8914,1,0.00345,0.0535,-0.00120011,0.00120011
5353.07,6.43887e+06,421.086,56.7723,2.57388,1,0.0035,0.0535,-0.00120011,0.00120011
3387.38,3.50603e+06,367.585,-6.401,-5.04063,1,0.00355,0.0535,-0.00120011,0.00120011
2659.77,2.18125e+06,243.108,-1.37983,-14.9198,1,0.0036,0.0535,-0.00120011,0.00120011
