"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
7337.08,8.2219e+06,285.92,5.51525,19.4653,1,0.003,0.0534998,-0.00121133,0.00362991
2369.37,1.57633e+06,310.883,24.5156,25.1164,1,0.00305,0.0534998,-0.00121133,0.00362991
861.278,391620,180.606,-3.26311,12.548,1,0.0031,0.0534998,-0.00121133,0.00362991
2966.69,2.69328e+06,113.753,-24.9448,-2.66621,1,0.00315,0.0534998,-0.00121133,0.00362991
2689.61,2.15958e+06,179.366,7.24149,5.71697,1,0.0032,0.0534998,-0.00121133,0.00362991
5911.89,6.45471e+06,294.177,19.0062,22.3345,1,0.00325,0.0534998,-0.00121133,0.00362991
8134.15,9.84028e+06,399.728,19.474,22.8019,1,0.0033,0.0534998,-0.00121133,0.00362991
5591,5.99718e+06,140.411,-37.6224,-7.59477,1,0.00335,0.0534998,-0.00121133,0.00362991
3421.62,3.61959e+06,251.295,-38.7061,16.3649,1,0.0034,0.0534998,-0.00121133,0.00362991
2458.11,1.7011e+06,228.178,43.2587,24.5993,1,0.00345,0.0534998,-0.00121133,0.00362991
842.099,378269,159.953,15.3565,17.2641,1,0.0035,0.0534998,-0.00121133,0.00362991
595.385,206529,126.927,11.7939,12.3225,1,0.00355,0.0534998,-0.00121133,0.00362991
552.83,176906,106.753,6.33334,10.3414,1,0.0036,0.0534998,-0.00121133,0.00362991
