"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
7102.17,7.99432e+06,564.284,-40.1599,31.7012,1,0.003,0.0535,0.000601268,0.00240382
2637.66,1.83564e+06,435.645,-19.9638,-3.10206,1,0.00305,0.0535,0.000601268,0.00240382
1455.81,820384,259.832,-40.411,5.80945,1,0.0031,0.0535,0.000601268,0.00240382
9311.71,1.02845e+07,576.484,-8.51085,58.0929,1,0.00315,0.0535,0.000601268,0.00240382
12579.6,2.32872e+07,884.771,11.0977,3.39829,1,0.0032,0.0535,0.000601268,0.00240382
12560.6,2.31598e+07,702.179,-28.0133,22.6099,1,0.00325,0.0535,0.000601268,0.00240382
13381.6,3.13451e+07,769.123,-133.191,11.6407,1,0.0033,0.0535,0.000601268,0.00240382
13363.2,3.06773e+07,800.674,-81.4848,63.381,1,0.00335,0.0535,0.000601268,0.00240382
11567.2,1.70531e+07,802.085,43.2451,58.9398,1,0.0034,0.0535,0.000601268,0.00240382
8380.87,9.2522e+06,704.775,-47.0661,-56.2723,1,0.00345,0.0535,0.000601268,0.00240382
3702.37,4.14704e+06,393.077,-9.97931,-19.2798,1,0.0035,0.0535,0.000601268,0.00240382
3055.95,2.57825e+06,308.344,4.93575,-3.28429,1,0.00355,0.0535,0.000601268,0.00240382
5256.7,6.21611e+06,378.631,-11.9243,-24.4153,1,0.0036,0.0535,0.000601268,0.00240382
