"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
9894.63,1.1716e+07,611.984,-14.2917,70.7554,1,0.003,0.0535001,-0.0012,0.000600001
9838.07,1.12727e+07,727.247,-36.0199,-10.4821,1,0.00305,0.0535001,-0.0012,0.000600001
2666.14,2.07181e+06,371.598,-27.4758,-72.5681,1,0.0031,0.0535001,-0.0012,0.000600001
3634.81,3.98664e+06,344.957,15.8351,18.5939,1,0.00315,0.0535001,-0.0012,0.000600001
5378.72,6.37552e+06,472.071,19.4948,-21.6984,1,0.0032,0.0535001,-0.0012,0.000600001
10908.2,1.60897e+07,564.699,52.7317,3.00695,1,0.00325,0.0535001,-0.0012,0.000600001
12537.3,2.2996e+07,836.111,53.6779,-8.93815,1,0.0033,0.0535001,-0.0012,0.000600001
3817.75,4.56885e+06,408.147,22.9563,-3.0452,1,0.00335,0.0535001,-0.0012,0.000600001
3178.66,3.14585e+06,327.007,-9.45983,39.2349,1,0.0034,0.0535001,-0.0012,0.000600001
11733.7,1.76241e+07,862.618,-47.1733,84.1913,1,0.00345,0.0535001,-0.0012,0.000600001
9358.81,1.04771e+07,680.88,75.3729,23.8288,1,0.0035,0.0535001,-0.0012,0.000600001
9718.56,1.2948e+07,607.595,-13.5814,12.8622,1,0.00355,0.0535001,-0.0012,0.000600001
4586.16,5.6021e+06,388.533,13.6502,-33.3095,1,0.0036,0.0535001,-0.0012,0.000600001
