"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
4443.8,5.58079e+06,534.576,-2.78662,13.1808,1,0.003,0.0535,0.00240253,0.000300487
11309.3,1.63071e+07,824.097,-18.166,38.4118,1,0.00305,0.0535,0.00240253,0.000300487
9488.84,1.09288e+07,593.178,2.65272,45.4568,1,0.0031,0.0535,0.00240253,0.000300487
2538.79,1.72519e+06,273.533,-23.0639,-3.98731,1,0.00315,0.0535,0.00240253,0.000300487
3464.97,3.62278e+06,407.365,-23.5377,4.32866,1,0.0032,0.0535,0.00240253,0.000300487
5007.32,5.36005e+06,283.81,-2.78669,-19.3307,1,0.00325,0.0535,0.00240253,0.000300487
12746.5,2.65337e+07,690.933,9.22281,-4.6749,1,0.0033,0.0535,0.00240253,0.000300487
13547.8,3.26971e+07,766.551,13.5109,-38.5465,1,0.00335,0.0535,0.00240253,0.000300487
8846.87,9.7164e+06,731.247,10.2644,21.7407,1,0.0034,0.0535,0.00240253,0.000300487
8836.61,9.75599e+06,748.417,21.4237,53.312,1,0.00345,0.0535,0.00240253,0.000300487
6952.25,7.87574e+06,637.25,14.3755,25.8142,1,0.0035,0.0535,0.00240253,0.000300487
11432.8,1.63903e+07,704.327,-18.3119,29.8541,1,0.00355,0.0535,0.00240253,0.000300487
10633.3,1.32069e+07,573.263,29.2003,15.5576,1,0.0036,0.0535,0.00240253,0.000300487
