"T","H","U:0","U:1","U:2","vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
7066.69,8.08376e+06,324.624,11.7221,-5.67563,1,0.003,0.0535,-0.0012218,-0.00335255
3225.63,2.97128e+06,342.174,13.1713,-15.6326,1,0.00305,0.0535,-0.0012218,-0.00335255
4854.89,5.61241e+06,273.046,-21.2979,17.5405,1,0.0031,0.0535,-0.0012218,-0.00335255
5640.7,6.77581e+06,434.087,-29.2997,-48.7426,1,0.00315,0.0535,-0.0012218,-0.00335255
6956.21,7.9047e+06,582.631,26.1077,-55.7567,1,0.0032,0.0535,-0.0012218,-0.00335255
8581.01,9.80648e+06,510.432,29.7271,-36.2403,1,0.00325,0.0535,-0.0012218,-0.00335255
7545.76,8.54372e+06,469.832,23.4474,-18.6915,1,0.0033,0.0535,-0.0012218,-0.00335255
3519.66,3.76788e+06,376.81,-68.2776,4.53933,1,0.00335,0.0535,-0.0012218,-0.00335255
2208.85,1.40463e+06,327.552,-51.6922,7.72697,1,0.0034,0.0535,-0.0012218,-0.00335255
780.343,335280,223.593,-9.43449,-9.71426,1,0.00345,0.0535,-0.0012218,-0.00335255
2090.73,1.41977e+06,197.099,31.2177,-16.8285,1,0.0035,0.0535,-0.0012218,-0.00335255
3052.36,2.91295e+06,273.666,19.2163,-9.12612,1,0.00355,0.0535,-0.0012218,-0.00335255
6744.34,7.73754e+06,357.047,30.9489,-10.3987,1,0.0036,0.0535,-0.0012218,-0.00335255
